doh_id,insp_rpt,name,address,phone_num,yelp_id,lat,lon,insp_date,insp_timein,insp_type,crit_viol,non_crit_viol,crit_viol_cos,crit_viol_rpt,non_crit_viol_cos,non_crit_viol_rpt,crit_viol_tbr,non_crit_viol_tbr,yelp_cat,yelp_rating,yelp_reviews,risk,insp_name,insp_badge,license_number,crime_count,311_count,construction_count,avg_high_temp
1248,203757,AU BON PAIN,"1001 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",2023938809,au-bon-pain-washington-18,38.895654,-77.0264904,2014-05-21,13:30:00,Routine,0,1,0,0,0,0,0,1,"[[Breakfast & Brunch, breakfast_brunch], [Sandwiches, sandwiches], [Bakeries, bakeries]]",3.0,16,3,JEMAL YASIN,26,931369008884,19,0,6,81.24
1248,607046,AU BON PAIN,"1001 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",2023938809,au-bon-pain-washington-18,38.895654,-77.0264904,2015-01-13,12:45:00,Routine,6,3,3,0,0,0,3,3,"[[Breakfast & Brunch, breakfast_brunch], [Sandwiches, sandwiches], [Bakeries, bakeries]]",3.0,16,3,ROSS GATERETSE,624,931369008884,14,0,6,39.72
1248,810950,AU BON PAIN,"1001 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",2023938809,au-bon-pain-washington-18,38.895654,-77.0264904,2015-06-03,13:54:00,Routine,2,4,2,0,0,0,0,4,"[[Breakfast & Brunch, breakfast_brunch], [Sandwiches, sandwiches], [Bakeries, bakeries]]",3.0,16,3,Victoria Fletcher,87,931369008884,10,0,6,81.61
1248,813806,AU BON PAIN,"1001 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",2023938809,au-bon-pain-washington-18,38.895654,-77.0264904,2015-10-05,10:15:00,Routine,0,1,0,0,1,0,0,0,"[[Breakfast & Brunch, breakfast_brunch], [Sandwiches, sandwiches], [Bakeries, bakeries]]",3.0,16,3,Joyce Moore,64,931369008884,12,0,7,73.05
1251,200569,COSI BREAKFAST LUNCH DINNER & CATERING,"1001 PENNSYLVANIA AVE NW Washington, DC 20036",,cosi-washington-11,38.895654,-77.0264904,2013-12-13,11:30:00,Routine,1,2,0,0,0,0,1,2,"[[Sandwiches, sandwiches], [Delis, delis], [American (New), newamerican]]",3.5,66,3,SHARON CAVE,124,931370109833,19,0,4,36.38
1251,203741,COSI BREAKFAST LUNCH DINNER & CATERING,"1001 PENNSYLVANIA AVE NW Washington, DC 20036",,cosi-washington-11,38.895654,-77.0264904,2014-05-21,10:32:00,Routine,3,2,2,0,0,0,1,2,"[[Sandwiches, sandwiches], [Delis, delis], [American (New), newamerican]]",3.5,66,3,Temesgen Jemaneh,422,931370109833,19,0,6,81.24
1251,607510,COSI BREAKFAST LUNCH DINNER & CATERING,"1001 PENNSYLVANIA AVE NW Washington, DC 20036",,cosi-washington-11,38.895654,-77.0264904,2015-01-30,14:15:00,Routine,6,1,0,0,0,0,6,1,"[[Sandwiches, sandwiches], [Delis, delis], [American (New), newamerican]]",3.5,66,3,ROSS GATERETSE,624,931370109833,14,0,5,28.27
1251,823243,COSI BREAKFAST LUNCH DINNER & CATERING,"1001 PENNSYLVANIA AVE NW Washington, DC 20036",,cosi-washington-11,38.895654,-77.0264904,2016-03-18,10:45:00,Routine,5,2,0,0,0,0,5,2,"[[Sandwiches, sandwiches], [Delis, delis], [American (New), newamerican]]",3.5,66,3,Douglas Dalier,82,931370109833,12,0,3,60.48
1260,821651,CAPITAL SALAD  BAR AND GRILL,"101 CONSTITUTION AVE NW Washington, DC 20001",2026829128,capitol-cafe-and-salad-bar-washington,38.8927345,-77.0129121,2016-01-15,10:15:00,Routine,6,2,3,0,0,0,3,2,"[[Salad, salad], [Cafes, cafes]]",3.0,10,2,Joyce Moore,64,9313067003715,7,0,6,31.17
1261,821689,CHARLIE PALMER STEAK,"101 CONSTITUTION AVE NW Washington, DC 20001",2025478100,charlie-palmer-steak-washington,38.8927345,-77.0129121,2016-01-15,13:30:00,Routine,8,3,7,0,2,0,1,1,"[[Steakhouses, steak], [Lounges, lounges]]",4.0,345,3,Joyce Moore,64,9313067005272,7,0,6,31.17
1305,205516,CANAL CAFE,"1055 THOMAS JEFFERSON ST NW Washington, DC 20007",2023333191,canal-café-washington-2,38.9037749,-77.0596717,2014-08-18,10:00:00,Routine,4,3,4,0,0,0,0,3,"[[Breakfast & Brunch, breakfast_brunch], [Sandwiches, sandwiches]]",3.0,6,3,Joyce Moore,64,931341001617,4,0,5,78.23
1305,811261,CANAL CAFE,"1055 THOMAS JEFFERSON ST NW Washington, DC 20007",2023333191,canal-café-washington-2,38.9037749,-77.0596717,2015-06-12,12:40:00,Routine,1,3,1,0,1,0,0,2,"[[Breakfast & Brunch, breakfast_brunch], [Sandwiches, sandwiches]]",3.0,6,3,Jaime Hernandez,607,931341001617,16,0,3,84.32
1311,119371,FILOMENA RISTORANTE,"1063 WISCONSIN AVE NW Washington, DC 20007",2023338800,filomena-ristorante-washington,38.9043944,-77.0624639,2014-04-02,12:00:00,Routine,7,3,2,0,0,0,5,3,"[[Italian, italian]]",4.0,1395,3,Joyce Moore,64,9313050006357,1,0,4,69.14
1311,810678,FILOMENA RISTORANTE,"1063 WISCONSIN AVE NW Washington, DC 20007",2023338800,filomena-ristorante-washington,38.9043944,-77.0624639,2015-05-26,12:30:00,Routine,6,4,3,0,1,0,3,3,"[[Italian, italian]]",4.0,1395,3,Joyce Moore,64,9313050006357,12,0,2,79.7
1322,405822,CALIFORNIA GRILL,"1090 VERMONT AVE NW Washington, DC 20005",2024088484,california-grill-washington-2,38.9034861,-77.0336565,2014-11-17,14:15:00,Routine,3,2,0,0,0,0,3,2,"[[Greek, greek], [American (Traditional), tradamerican]]",3.5,25,3,A. Jackson,54,931367001408,27,0,9,47.89
1322,820029,CALIFORNIA GRILL,"1090 VERMONT AVE NW Washington, DC 20005",2024088484,california-grill-washington-2,38.9034861,-77.0336565,2015-10-29,13:55:00,Routine,2,1,0,0,0,0,2,1,"[[Greek, greek], [American (Traditional), tradamerican]]",3.5,25,3,Carolene Bailey,107,931367001408,22,0,8,59.34
1328,198916,AU BON PAIN,"1100 13TH ST NW WASHINGTON, DC 20005",2022897809,au-bon-pain-washington-7,38.9041814,-77.0301298,2013-09-20,14:10:00,Routine,1,1,1,0,1,0,0,0,"[[Bakeries, bakeries], [Soup, soup], [Sandwiches, sandwiches], [Breakfast & Brunch, breakfast_brunch]]",3.5,41,3,Denise T. Lucas,603,931367005608,25,0,13,77.23
1328,824008,AU BON PAIN,"1100 13TH ST NW WASHINGTON, DC 20005",2022897809,au-bon-pain-washington-7,38.9041814,-77.0301298,2016-04-20,11:15:00,Routine,2,0,1,1,0,0,1,0,"[[Bakeries, bakeries], [Soup, soup], [Sandwiches, sandwiches], [Breakfast & Brunch, breakfast_brunch]]",3.5,41,3,FANG,611,931367005608,25,2,19,78.4
1332,204416,FLORIDA AVENUE GRILL,"1100 FLORIDA AVE NW Washington, DC 20001",2022651586,florida-avenue-grill-washington,38.9204477,-77.02736,2014-06-19,14:20:00,Routine,6,2,5,1,0,0,1,2,"[[Diners, diners], [Soul Food, soulfood]]",3.5,279,3,A. Jackson,54,931368000157,33,0,16,85.19
1332,611577,FLORIDA AVENUE GRILL,"1100 FLORIDA AVE NW Washington, DC 20001",2022651586,florida-avenue-grill-washington,38.9204477,-77.02736,2015-04-09,12:45:00,Routine,3,2,0,0,0,0,3,2,"[[Diners, diners], [Soul Food, soulfood]]",3.5,279,3,R ESPY-HARLAN,59,931368000157,17,0,8,69.58
1332,814260,FLORIDA AVENUE GRILL,"1100 FLORIDA AVE NW Washington, DC 20001",2022651586,florida-avenue-grill-washington,38.9204477,-77.02736,2015-10-20,10:17:00,Routine,1,1,0,1,0,1,1,1,"[[Diners, diners], [Soul Food, soulfood]]",3.5,279,3,FANG,611,931368000157,17,0,6,69.56
1338,153408,CAPITOL CITY BREWING COMPANY,"1100 NEW YORK AVE NW Washington, DC 20005",2026282222,capitol-city-brewing-company-washington-3,38.9002974,-77.027617,2013-07-31,14:15:00,Routine,3,4,1,0,0,0,2,4,"[[Breweries, breweries], [American (Traditional), tradamerican]]",3.5,700,3,R ESPY-HARLAN,59,931368003212,23,0,13,99.05
1338,202442,CAPITOL CITY BREWING COMPANY,"1100 NEW YORK AVE NW Washington, DC 20005",2026282222,capitol-city-brewing-company-washington-3,38.9002974,-77.027617,2014-03-21,11:15:00,Routine,6,6,4,0,1,0,2,5,"[[Breweries, breweries], [American (Traditional), tradamerican]]",3.5,700,3,Denise T. Lucas,603,931368003212,25,0,9,63.76
1338,205396,CAPITOL CITY BREWING COMPANY,"1100 NEW YORK AVE NW Washington, DC 20005",2026282222,capitol-city-brewing-company-washington-3,38.9002974,-77.027617,2014-08-13,10:30:00,Routine,5,2,4,0,0,0,1,2,"[[Breweries, breweries], [American (Traditional), tradamerican]]",3.5,700,3,Carolene Bailey,107,931368003212,22,0,11,86.46
1338,606588,CAPITOL CITY BREWING COMPANY,"1100 NEW YORK AVE NW Washington, DC 20005",2026282222,capitol-city-brewing-company-washington-3,38.9002974,-77.027617,2014-12-17,12:45:00,Routine,10,6,3,0,0,0,7,6,"[[Breweries, breweries], [American (Traditional), tradamerican]]",3.5,700,3,ROSS J. GATERETSE,624,931368003212,26,0,15,23.97
1338,813480,CAPITOL CITY BREWING COMPANY,"1100 NEW YORK AVE NW Washington, DC 20005",2026282222,capitol-city-brewing-company-washington-3,38.9002974,-77.027617,2015-09-22,12:00:00,Routine,8,3,2,0,0,0,6,3,"[[Breweries, breweries], [American (Traditional), tradamerican]]",3.5,700,3,Denise T. Lucas,603,931368003212,28,0,13,77.77
1338,822120,CAPITOL CITY BREWING COMPANY,"1100 NEW YORK AVE NW Washington, DC 20005",2026282222,capitol-city-brewing-company-washington-3,38.9002974,-77.027617,2016-02-09,11:15:00,Routine,2,1,2,0,1,0,0,0,"[[Breweries, breweries], [American (Traditional), tradamerican]]",3.5,700,3,Joyce Moore,64,931368003212,27,0,11,40.82
1339,153404,BIBIANA RESTAURANT,"1100 NEW YORK AVE NW Washington, DC 20005",2022169550,bibiana-washington,38.9002974,-77.027617,2013-07-29,12:00:00,Routine,4,0,1,0,0,0,3,0,"[[Italian, italian]]",3.5,365,3,R ESPY-HARLAN,59,931369007517,14,0,15,93.05
1339,202408,BIBIANA RESTAURANT,"1100 NEW YORK AVE NW Washington, DC 20005",2022169550,bibiana-washington,38.9002974,-77.027617,2014-03-21,10:01:00,Routine,11,9,7,0,2,0,4,7,"[[Italian, italian]]",3.5,365,3,Laura Wildey,89,931369007517,25,0,9,63.76
1339,205249,BIBIANA RESTAURANT,"1100 NEW YORK AVE NW Washington, DC 20005",2022169550,bibiana-washington,38.9002974,-77.027617,2014-08-04,17:10:00,Routine,3,1,3,0,0,0,0,1,"[[Italian, italian]]",3.5,365,3,JEMAL YASIN,26,931369007517,26,0,9,80.52
1339,606524,BIBIANA RESTAURANT,"1100 NEW YORK AVE NW Washington, DC 20005",2022169550,bibiana-washington,38.9002974,-77.027617,2014-12-15,13:55:00,Routine,8,7,5,0,0,0,3,7,"[[Italian, italian]]",3.5,365,3,ROSS GATERETSE,624,931369007517,23,0,10,24.12
1339,813531,BIBIANA RESTAURANT,"1100 NEW YORK AVE NW Washington, DC 20005",2022169550,bibiana-washington,38.9002974,-77.027617,2015-09-22,14:15:00,Routine,5,3,0,0,0,0,5,3,"[[Italian, italian]]",3.5,365,3,Denise T. Lucas,603,931369007517,28,0,13,77.77
1339,822145,BIBIANA RESTAURANT,"1100 NEW YORK AVE NW Washington, DC 20005",2022169550,bibiana-washington,38.9002974,-77.027617,2016-02-09,14:30:00,Routine,1,2,1,0,0,1,0,2,"[[Italian, italian]]",3.5,365,3,Joyce Moore,64,931369007517,27,0,11,40.82
1362,198349,CITY BUFFET RESTAURANT,"1101 14TH ST NW #104 Washington, DC 20005",2028981698,city-buffet-restaurant-washington,38.9040183,-77.0315558,2013-08-22,13:45:00,Routine,5,0,2,0,0,0,3,0,"[[Chinese, chinese], [Buffets, buffets], [Cafes, cafes]]",2.0,49,3,Carolene Bailey,107,931350009486,25,0,10,74.36
1362,203451,CITY BUFFET RESTAURANT,"1101 14TH ST NW #104 Washington, DC 20005",2028981698,city-buffet-restaurant-washington,38.9040183,-77.0315558,2014-05-05,10:31:00,Routine,5,3,2,0,0,0,3,3,"[[Chinese, chinese], [Buffets, buffets], [Cafes, cafes]]",2.0,49,3,Douglas Dalier,82,931350009486,24,0,13,78.79
1362,205531,CITY BUFFET RESTAURANT,"1101 14TH ST NW #104 Washington, DC 20005",2028981698,city-buffet-restaurant-washington,38.9040183,-77.0315558,2014-08-19,14:32:00,Routine,5,0,1,0,0,0,4,0,"[[Chinese, chinese], [Buffets, buffets], [Cafes, cafes]]",2.0,49,3,Alemayehu Tekleselassie,29,931350009486,36,0,7,79.39
1362,813014,CITY BUFFET RESTAURANT,"1101 14TH ST NW #104 Washington, DC 20005",2028981698,city-buffet-restaurant-washington,38.9040183,-77.0315558,2015-08-31,12:00:00,Routine,7,4,2,0,0,0,5,4,"[[Chinese, chinese], [Buffets, buffets], [Cafes, cafes]]",2.0,49,3,Joyce Moore,64,931350009486,19,1,9,82.48
1377,199177,AU BON PAIN,"1101 VERMONT AVE NW Washington, DC 20005",2028421179,au-bon-pain-washington-7,38.9040194,-77.0324401,2013-10-02,11:35:00,Routine,1,1,0,0,1,0,1,0,"[[Bakeries, bakeries], [Soup, soup], [Sandwiches, sandwiches], [Breakfast & Brunch, breakfast_brunch]]",3.5,41,2,Carolene Bailey,107,931369008978,16,0,17,78.2
1377,405795,AU BON PAIN,"1101 VERMONT AVE NW Washington, DC 20005",2028421179,au-bon-pain-washington-7,38.9040194,-77.0324401,2014-11-17,12:15:00,Routine,1,1,1,0,0,0,0,1,"[[Bakeries, bakeries], [Soup, soup], [Sandwiches, sandwiches], [Breakfast & Brunch, breakfast_brunch]]",3.5,41,2,ALEMAYEHU TEKLESELASSIE,29,931369008978,32,0,9,47.89
1377,819812,AU BON PAIN,"1101 VERMONT AVE NW Washington, DC 20005",2028421179,au-bon-pain-washington-7,38.9040194,-77.0324401,2015-10-23,13:00:00,Routine,0,1,0,0,0,0,0,1,"[[Bakeries, bakeries], [Soup, soup], [Sandwiches, sandwiches], [Breakfast & Brunch, breakfast_brunch]]",3.5,41,2,Temesgen Jemaneh,422,931369008978,24,0,14,64.47
1404,810603,CAFE COZY CORNER,"1117 10TH ST NW WASHINGTON, DC 20001",2028423040,cafe-cozy-corner-washington,38.904518,-77.0256633,2015-05-21,10:20:00,Routine,10,1,6,0,0,0,4,1,"[[Sandwiches, sandwiches], [Coffee & Tea, coffee], [Delis, delis]]",3.5,52,3,ALEMAYEHU TEKLESELASSIE,29,931366007059,25,0,18,83.82
1408,184068,GREEK DELI AND CATERING,"1120 19TH ST NW Washington, DC 20036",,greek-deli-and-catering-washington,38.9045517,-77.043873,2013-08-08,10:40:00,Routine,5,0,1,0,0,0,4,0,"[[Delis, delis], [Greek, greek], [Breakfast & Brunch, breakfast_brunch]]",4.5,426,2,ROSS GATERETSE,624,931339503383,11,0,2,94.96
1408,203920,GREEK DELI AND CATERING,"1120 19TH ST NW Washington, DC 20036",,greek-deli-and-catering-washington,38.9045517,-77.043873,2014-06-02,09:50:00,Routine,2,2,1,0,0,0,1,2,"[[Delis, delis], [Greek, greek], [Breakfast & Brunch, breakfast_brunch]]",4.5,426,2,Douglas Dalier,82,931339503383,12,0,8,84.81
1408,810265,GREEK DELI AND CATERING,"1120 19TH ST NW Washington, DC 20036",,greek-deli-and-catering-washington,38.9045517,-77.043873,2015-05-06,22:15:00,Routine,3,4,0,0,0,0,3,4,"[[Delis, delis], [Greek, greek], [Breakfast & Brunch, breakfast_brunch]]",4.5,426,2,VICTOR CURRIE,88,931339503383,10,0,12,80.78
1408,823955,GREEK DELI AND CATERING,"1120 19TH ST NW Washington, DC 20036",,greek-deli-and-catering-washington,38.9045517,-77.043873,2016-04-19,11:45:00,Routine,3,2,0,0,0,0,3,2,"[[Delis, delis], [Greek, greek], [Breakfast & Brunch, breakfast_brunch]]",4.5,426,2,Denise T. Lucas,603,931339503383,13,0,9,77.63
1427,611169,EL RINCONCITO CAFÉ,"1129 11TH ST NW Washington, DC 20001",2024943135,el-rinconcito-cafe-washington,38.905458,-77.026668,2015-04-01,10:55:00,Routine,10,3,4,0,0,0,6,3,"[[Latin American, latin]]",4.0,315,3,ALEMAYEHU TEKLESELASSIE,29,931366003064,13,0,19,66.93
1431,203466,CULINAERIE,"1131 14TH ST NW Washington, DC 20005",2025875674,culinaerie-washington,38.9046377,-77.031769,2014-05-05,11:31:00,Routine,1,1,0,0,0,0,1,1,"[[Cooking Schools, cookingschools]]",4.5,88,2,Douglas Dalier,82,931368006828,24,0,13,78.79
1431,611680,CULINAERIE,"1131 14TH ST NW Washington, DC 20005",2025875674,culinaerie-washington,38.9046377,-77.031769,2015-04-20,11:30:00,Routine,10,3,1,0,0,0,9,3,"[[Cooking Schools, cookingschools]]",4.5,88,2,Jaime Hernandez,607,931368006828,35,0,6,68.87
1435,202755,BAJA GRILLE,"1133 20TH ST NW WASHINGTON, DC 20036",2026594136,baja-grille-washington,38.9049618,-77.0445042,2014-04-02,13:45:00,Routine,3,4,3,0,3,0,0,1,"[[Greek, greek], [Sandwiches, sandwiches], [Mediterranean, mediterranean]]",3.5,11,3,A. Jackson,54,931339504678,6,0,12,69.14
1435,405927,BAJA GRILLE,"1133 20TH ST NW WASHINGTON, DC 20036",2026594136,baja-grille-washington,38.9049618,-77.0445042,2014-11-20,13:35:00,Routine,5,3,2,0,0,0,3,3,"[[Greek, greek], [Sandwiches, sandwiches], [Mediterranean, mediterranean]]",3.5,11,3,ALEMAYEHU TEKLESELASSIE,29,931339504678,24,0,15,51.42
1435,611964,BAJA GRILLE,"1133 20TH ST NW WASHINGTON, DC 20036",2026594136,baja-grille-washington,38.9049618,-77.0445042,2015-04-29,13:00:00,Routine,4,6,1,0,0,0,3,6,"[[Greek, greek], [Sandwiches, sandwiches], [Mediterranean, mediterranean]]",3.5,11,3,Megan Johnson,121,931339504678,30,0,10,79.63
1463,202887,FRIENDS KABOB,"1195 20TH ST NW Washington, DC 20036",2028289191,friends-kabob-washington,38.9053559,-77.0446612,2014-04-07,14:15:00,Routine,3,3,1,0,0,0,2,3,"[[Middle Eastern, mideastern]]",3.0,36,3,A. Jackson,54,93137110054902,10,0,12,70.72
1463,611721,FRIENDS KABOB,"1195 20TH ST NW Washington, DC 20036",2028289191,friends-kabob-washington,38.9053559,-77.0446612,2015-04-21,14:00:00,Routine,0,3,0,0,0,0,0,3,"[[Middle Eastern, mideastern]]",3.0,36,3,Alice Jackson,54,93137110054902,24,0,3,65.7
1467,198945,DAILY GRILL,"1200 18TH ST NW Washington, DC 20036",,daily-grill-washington,38.9059372,-77.0420559,2013-09-23,10:15:00,Routine,3,2,2,0,0,0,1,2,"[[American (Traditional), tradamerican]]",3.0,277,3,A. Jackson,54,931339701254,15,0,18,83.18
1467,611834,DAILY GRILL,"1200 18TH ST NW Washington, DC 20036",,daily-grill-washington,38.9059372,-77.0420559,2015-04-22,09:40:00,Routine,4,4,0,0,1,0,4,3,"[[American (Traditional), tradamerican]]",3.0,277,3,VICTOR CURRIE,88,931339701254,22,0,3,66.77
1477,199424,FRANKLIN GRILLE,"1200 K ST NW Washington, DC 20005",2023719590,franklin-grille-washington,38.9021207,-77.0285768,2013-10-17,12:30:00,Routine,3,1,1,0,0,0,2,1,"[[Sandwiches, sandwiches]]",4.0,19,3,Carolene Bailey,107,931353005291,25,0,14,67.33
1477,204934,FRANKLIN GRILLE,"1200 K ST NW Washington, DC 20005",2023719590,franklin-grille-washington,38.9021207,-77.0285768,2014-07-15,12:11:00,Routine,11,6,5,0,0,0,6,6,"[[Sandwiches, sandwiches]]",4.0,19,3,Ivory Gene Cooper,650,931353005291,25,0,5,90.86
1477,607480,FRANKLIN GRILLE,"1200 K ST NW Washington, DC 20005",2023719590,franklin-grille-washington,38.9021207,-77.0285768,2015-01-30,10:40:00,Routine,6,2,3,0,0,0,3,2,"[[Sandwiches, sandwiches]]",4.0,19,3,Jaime Hernandez,607,931353005291,19,0,9,28.27
1484,204300,BLUE DUCK TAVERN (PARK HYATT),"1201 24TH ST NW Washington, DC 20037",2027891234,blue-duck-tavern-washington,38.9060398,-77.0510415,2014-06-09,10:45:00,Routine,6,2,0,0,1,0,6,1,"[[American (Traditional), tradamerican], [American (New), newamerican]]",4.0,1460,4,R ESPY-HARLAN,59,931339507016,17,1,9,83.26
1490,202478,ATRIUM CAFE,"1201 I ST NW Washington, DC 20005",2028425858,atrium-cafe-washington-3,38.901649,-77.02856,2014-03-24,10:00:00,Routine,4,2,4,0,0,0,0,2,"[[Sandwiches, sandwiches]]",4.0,23,3,Douglas Dalier,82,931313000046,28,0,13,64.59
1493,205469,BOBBY VAN'S GRILL,"1201 NEW YORK AVE NW Washington, DC 20006",2025891504,bobby-vans-steakhouse-washington,38.8970626,-77.0394791,2014-08-15,11:25:00,Routine,5,2,4,0,0,0,1,2,"[[Steakhouses, steak], [Seafood, seafood], [American (Traditional), tradamerican]]",3.5,273,3,Carolene Bailey,107,931366001467,18,0,7,86.91
1493,810881,BOBBY VAN'S GRILL,"1201 NEW YORK AVE NW Washington, DC 20006",2025891504,bobby-vans-steakhouse-washington,38.8970626,-77.0394791,2015-06-02,11:45:00,Routine,4,1,3,0,1,0,1,0,"[[Steakhouses, steak], [Seafood, seafood], [American (Traditional), tradamerican]]",3.5,273,3,Alice Jackson,54,931366001467,11,1,7,82.27
1496,199061,ELEPHANT & CASTLE PUB & RESTAURANT,"1201 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",2023477707,elephant-and-castle-washington,38.8957394,-77.0287249,2013-09-27,13:15:00,Routine,1,2,0,1,1,1,1,1,"[[British, british], [Pubs, pubs]]",3.0,476,3,FANG,611,931313000041,12,0,1,72.98
1496,205161,ELEPHANT & CASTLE PUB & RESTAURANT,"1201 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",2023477707,elephant-and-castle-washington,38.8957394,-77.0287249,2014-07-25,11:00:00,Routine,6,3,3,0,0,0,3,3,"[[British, british], [Pubs, pubs]]",3.0,476,3,Laura Wildey,89,931313000041,16,0,4,95.42
1496,607330,ELEPHANT & CASTLE PUB & RESTAURANT,"1201 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",2023477707,elephant-and-castle-washington,38.8957394,-77.0287249,2015-01-23,10:55:00,Routine,6,4,2,0,0,0,4,4,"[[British, british], [Pubs, pubs]]",3.0,476,3,ROSS GATERETSE,624,931313000041,17,0,10,38.48
1496,813470,ELEPHANT & CASTLE PUB & RESTAURANT,"1201 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",2023477707,elephant-and-castle-washington,38.8957394,-77.0287249,2015-09-21,11:35:00,Routine,2,0,0,0,0,0,2,0,"[[British, british], [Pubs, pubs]]",3.0,476,3,SHARON CAVE,124,931313000041,13,0,9,79.23
1496,824387,ELEPHANT & CASTLE PUB & RESTAURANT,"1201 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",2023477707,elephant-and-castle-washington,38.8957394,-77.0287249,2016-05-05,14:40:00,Routine,4,3,1,0,0,0,3,3,"[[British, british], [Pubs, pubs]]",3.0,476,3,Douglas Dalier,82,931313000041,13,0,6,78.43
1500,811003,DAS ETHIOPIAN,"1201 28TH ST NW WASHINGTON, DC 20007",2023334710,das-ethiopian-washington,38.9054045,-77.0568764,2015-06-04,14:30:00,Routine,6,1,0,0,0,0,6,1,"[[Ethiopian, ethiopian], [Vegetarian, vegetarian]]",4.0,196,3,ALEMAYEHU TEKLESELASSIE,29,8006771102136,9,0,6,81.18
1516,198704,BEN'S CHILI BOWL,"1213 U ST NW Washington, DC 20009",2026670909,bens-chili-bowl-washington,38.9172465,-77.0288008,2013-09-11,10:15:00,Routine,0,1,0,0,1,0,0,0,"[[Hot Dogs, hotdog], [Burgers, burgers], [American (Traditional), tradamerican]]",3.5,3144,3,A. JACKSON,54,931370104892,25,0,11,86.3
1516,205510,BEN'S CHILI BOWL,"1213 U ST NW Washington, DC 20009",2026670909,bens-chili-bowl-washington,38.9172465,-77.0288008,2014-08-13,11:45:00,Routine,4,2,0,0,0,0,4,2,"[[Hot Dogs, hotdog], [Burgers, burgers], [American (Traditional), tradamerican]]",3.5,3144,3,R ESPY-HARLAN,59,931370104892,41,0,7,86.46
1516,607495,BEN'S CHILI BOWL,"1213 U ST NW Washington, DC 20009",2026670909,bens-chili-bowl-washington,38.9172465,-77.0288008,2015-01-30,11:20:00,Routine,4,1,0,0,0,0,4,1,"[[Hot Dogs, hotdog], [Burgers, burgers], [American (Traditional), tradamerican]]",3.5,3144,3,R ESPY-HARLAN,59,931370104892,14,0,13,28.27
1516,811111,BEN'S CHILI BOWL,"1213 U ST NW Washington, DC 20009",2026670909,bens-chili-bowl-washington,38.9172465,-77.0288008,2015-06-09,08:49:00,Routine,7,3,3,0,1,0,4,2,"[[Hot Dogs, hotdog], [Burgers, burgers], [American (Traditional), tradamerican]]",3.5,3144,3,Jaime Hernandez,607,931370104892,32,0,6,91.68
1516,823066,BEN'S CHILI BOWL,"1213 U ST NW Washington, DC 20009",2026670909,bens-chili-bowl-washington,38.9172465,-77.0288008,2016-03-14,11:20:00,Routine,1,4,0,0,0,0,1,4,"[[Hot Dogs, hotdog], [Burgers, burgers], [American (Traditional), tradamerican]]",3.5,3144,3,Temesgen Jemaneh,422,931370104892,16,2,9,51.16
1536,183911,C.F. FOLKS,"1225 19TH ST NW Washington, DC 20036",2022930162,cf-folks-restaurant-washington,38.906651,-77.043055,2013-07-31,12:10:00,Routine,3,1,3,0,0,0,0,1,"[[Caterers, catering]]",4.0,62,2,Carolene Bailey,107,930570116002,19,0,15,99.05
1536,201735,C.F. FOLKS,"1225 19TH ST NW Washington, DC 20036",2022930162,cf-folks-restaurant-washington,38.906651,-77.043055,2014-02-18,10:50:00,Routine,2,2,2,0,1,0,0,1,"[[Caterers, catering]]",4.0,62,2,Victor CURRIE,88,930570116002,15,0,17,44.16
1536,610490,C.F. FOLKS,"1225 19TH ST NW Washington, DC 20036",2022930162,cf-folks-restaurant-washington,38.906651,-77.043055,2015-03-12,10:05:00,Routine,2,3,1,0,1,0,1,2,"[[Caterers, catering]]",4.0,62,2,VICTOR CURRIE,88,930570116002,19,0,9,55.23
1546,200104,DUPONT COFFEE SHOP,"1234 19TH ST NW Washington, DC 20036",2022937927,dupont-coffee-shop-washington,38.9068753,-77.0437629,2013-11-22,22:40:00,Routine,5,3,2,0,0,0,3,3,"[[Coffee & Tea, coffee], [Bagels, bagels]]",4.0,30,2,ROSS GATERETSE,624,931371103216,15,0,8,45.91
