report,violation,corrected_on_site,repeat_violation
811253,3.0,1,0
811253,8.0,0,1
811253,37.0,1,0
811255,0.0,0,0
811255,2.0,1,0
811255,21.0,0,0
811255,34.0,0,0
811255,35.0,1,0
811255,39.0,0,0
811255,45.0,0,0
811255,46.0,0,0
811255,49.0,0,0
811255,53.0,0,0
811257,0.0,0,0
811257,14.0,1,0
811261,0.0,0,0
811261,14.0,1,0
811261,42.0,0,0
811261,43.0,0,0
811261,45.0,1,0
811264,0.0,0,0
811264,35.0,1,0
811264,39.0,1,0
811264,47.0,1,0
811266,0.0,0,0
811269,0.0,0,0
811270,0.0,0,0
811271,0.0,0,0
811279,0.0,0,0
811279,2.0,1,0
811279,6.0,1,0
811279,13.0,1,0
811279,14.0,1,0
811279,21.0,1,0
811279,23.0,1,0
811279,37.0,1,0
811279,39.0,0,0
811279,45.0,0,0
811279,46.0,0,0
811279,47.0,0,0
811285,0.0,0,0
811285,14.0,1,0
811285,27.0,0,0
811285,34.0,0,0
811285,35.0,1,0
811285,39.0,1,0
811285,51.0,0,0
811297,0.0,0,0
811297,14.0,1,0
811297,19.0,1,0
811297,20.0,1,0
811297,37.0,1,0
811298,0.0,0,0
811298,19.0,0,0
811298,20.0,1,0
811298,47.0,1,0
811303,0.0,0,0
811303,20.0,1,0
811303,36.0,0,1
811303,50.0,0,1
811304,0.0,0,0
811304,4.0,0,0
811304,6.0,0,0
811304,13.0,0,0
811304,14.0,0,0
811304,19.0,0,0
811304,20.0,0,0
811304,21.0,0,0
811304,26.0,0,0
811304,31.0,0,0
811304,36.0,0,0
811304,37.0,0,0
811304,39.0,0,0
811304,41.0,0,0
811304,42.0,0,0
811304,45.0,0,0
811304,46.0,0,0
811304,47.0,0,0
811304,49.0,0,0
811304,52.0,0,0
811304,53.0,0,0
811304,54.0,0,0
811308,0.0,0,0
811308,2.0,1,0
811308,8.0,0,0
811308,51.0,0,0
811308,52.0,0,0
811310,0.0,0,0
811315,0.0,0,0
811315,1.0,0,0
811315,2.0,0,0
811315,8.0,0,0
811315,14.0,0,0
811315,36.0,0,0
811315,38.0,1,0
811315,43.0,0,0
811315,45.0,0,0
811315,46.0,0,0
811315,53.0,1,0
811317,0.0,0,0
811317,8.0,0,0
811317,11.0,1,0
811317,14.0,0,0
811317,20.0,0,0
811317,27.0,0,0
811317,38.0,1,0
811317,41.0,1,0
811317,43.0,0,0
811317,45.0,0,0
811317,49.0,0,0
811321,0.0,0,0
811321,34.0,0,0
811321,35.0,0,0
811321,43.0,0,0
811321,45.0,0,0
811321,53.0,0,0
811321,54.0,0,0
811324,0.0,0,0
811324,2.0,1,0
811324,13.0,1,0
811324,14.0,0,0
811324,31.0,0,0
811324,34.0,0,0
811324,35.0,0,0
811324,36.0,0,0
811324,45.0,1,0
811324,50.0,0,0
811324,53.0,0,0
811325,0.0,0,0
811325,2.0,1,0
811325,8.0,0,0
811325,13.0,0,0
811325,21.0,0,0
811325,47.0,0,0
811328,0.0,0,0
811328,1.0,0,0
811328,2.0,1,0
