permit_id,insp_url,inspec_id,insp_type,insp_date
148023,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200274&wguid=1367&wgunm=sysact&wgdmn=431,200274,Preoperational,2013-12-03
172804,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=822061&wguid=1367&wgunm=sysact&wgdmn=431,822061,Routine,2016-02-05
172804,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811453&wguid=1367&wgunm=sysact&wgdmn=431,811453,Follow-up,2015-06-18
172804,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811137&wguid=1367&wgunm=sysact&wgdmn=431,811137,Routine,2015-06-09
172804,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607326&wguid=1367&wgunm=sysact&wgdmn=431,607326,Follow-up,2015-01-23
172804,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607159&wguid=1367&wgunm=sysact&wgdmn=431,607159,Routine,2015-01-16
172804,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=404110&wguid=1367&wgunm=sysact&wgdmn=431,404110,Follow-up,2014-09-11
172804,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205896&wguid=1367&wgunm=sysact&wgdmn=431,205896,Routine,2014-09-03
172804,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405915&wguid=1367&wgunm=sysact&wgdmn=431,405915,new ownership,2014-07-30
188436,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=822876&wguid=1367&wgunm=sysact&wgdmn=431,822876,Preoperational,2016-03-08
147346,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811198&wguid=1367&wgunm=sysact&wgdmn=431,811198,Complaint,2015-06-10
6905,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810996&wguid=1367&wgunm=sysact&wgdmn=431,810996,Follow-up,2015-06-04
6905,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810204&wguid=1367&wgunm=sysact&wgdmn=431,810204,Routine,2015-05-07
6905,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=404375&wguid=1367&wgunm=sysact&wgdmn=431,404375,Routine,2014-09-23
188013,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820197&wguid=1367&wgunm=sysact&wgdmn=431,820197,Preoperational,2015-11-10
6220,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823732&wguid=1367&wgunm=sysact&wgdmn=431,823732,Follow-up,2016-04-11
6220,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823493&wguid=1367&wgunm=sysact&wgdmn=431,823493,Complaint,2016-03-28
6220,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823148&wguid=1367&wgunm=sysact&wgdmn=431,823148,Restoration,2016-03-16
6220,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823076&wguid=1367&wgunm=sysact&wgdmn=431,823076,Follow-up,2016-03-14
6220,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=822923&wguid=1367&wgunm=sysact&wgdmn=431,822923,Complaint,2016-03-09
6220,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=812269&wguid=1367&wgunm=sysact&wgdmn=431,812269,Follow-up,2015-07-24
6220,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811394&wguid=1367&wgunm=sysact&wgdmn=431,811394,Complaint,2015-06-17
6220,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=606229&wguid=1367&wgunm=sysact&wgdmn=431,606229,Complaint,2014-12-03
6220,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405733&wguid=1367&wgunm=sysact&wgdmn=431,405733,Follow-up,2014-11-13
6220,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=405553&wguid=1367&wgunm=sysact&wgdmn=431,405553,Routine,2014-11-05
6220,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=202717&wguid=1367&wgunm=sysact&wgdmn=431,202717,Follow-up,2014-04-01
6220,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=202592&wguid=1367&wgunm=sysact&wgdmn=431,202592,Follow-up,2014-03-27
6220,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=202445&wguid=1367&wgunm=sysact&wgdmn=431,202445,Routine,2014-03-21
6220,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200577&wguid=1367&wgunm=sysact&wgdmn=431,200577,Follow-up,2013-12-16
6220,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200432&wguid=1367&wgunm=sysact&wgdmn=431,200432,Complaint,2013-12-09
6220,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=198928&wguid=1367&wgunm=sysact&wgdmn=431,198928,Routine,2013-09-19
7084,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=821552&wguid=1367&wgunm=sysact&wgdmn=431,821552,Routine,2016-01-12
7084,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811507&wguid=1367&wgunm=sysact&wgdmn=431,811507,Follow-up,2015-06-22
7084,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811197&wguid=1367&wgunm=sysact&wgdmn=431,811197,Complaint,2015-06-10
7084,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607588&wguid=1367&wgunm=sysact&wgdmn=431,607588,Fire on premises,2015-02-03
7084,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=404852&wguid=1367&wgunm=sysact&wgdmn=431,404852,Follow-up,2014-10-14
7084,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=404763&wguid=1367&wgunm=sysact&wgdmn=431,404763,Follow-up,2014-10-07
7084,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=404492&wguid=1367&wgunm=sysact&wgdmn=431,404492,Routine,2014-09-26
7084,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205420&wguid=1367&wgunm=sysact&wgdmn=431,205420,Follow-up,2014-08-14
7084,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=205297&wguid=1367&wgunm=sysact&wgdmn=431,205297,Complaint,2014-08-08
7084,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203331&wguid=1367&wgunm=sysact&wgdmn=431,203331,Routine,2014-04-28
7084,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199631&wguid=1367&wgunm=sysact&wgdmn=431,199631,Routine,2013-10-29
7084,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=183373&wguid=1367&wgunm=sysact&wgdmn=431,183373,Routine,2013-06-25
3573,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823910&wguid=1367&wgunm=sysact&wgdmn=431,823910,Follow-up,2016-04-18
3573,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823266&wguid=1367&wgunm=sysact&wgdmn=431,823266,Complaint,2016-03-18
3573,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813846&wguid=1367&wgunm=sysact&wgdmn=431,813846,Follow-up,2015-10-02
3573,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813539&wguid=1367&wgunm=sysact&wgdmn=431,813539,Routine,2015-09-24
3573,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611011&wguid=1367&wgunm=sysact&wgdmn=431,611011,Follow-up,2015-03-26
3573,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=610835&wguid=1367&wgunm=sysact&wgdmn=431,610835,Restoration,2015-03-23
3573,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=610774&wguid=1367&wgunm=sysact&wgdmn=431,610774,Complaint,2015-03-20
3573,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=404766&wguid=1367&wgunm=sysact&wgdmn=431,404766,Follow-up,2014-10-07
3573,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=404601&wguid=1367&wgunm=sysact&wgdmn=431,404601,Routine,2014-10-01
3573,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201863&wguid=1367&wgunm=sysact&wgdmn=431,201863,Routine,2014-02-21
5408,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811147&wguid=1367&wgunm=sysact&wgdmn=431,811147,Follow-up,2015-06-10
5408,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811143&wguid=1367&wgunm=sysact&wgdmn=431,811143,Routine,2015-06-09
5408,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=202430&wguid=1367&wgunm=sysact&wgdmn=431,202430,Routine,2014-03-20
4221,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813591&wguid=1367&wgunm=sysact&wgdmn=431,813591,Complaint,2015-09-25
4221,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607099&wguid=1367&wgunm=sysact&wgdmn=431,607099,Routine,2015-01-14
4221,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=198563&wguid=1367&wgunm=sysact&wgdmn=431,198563,Follow-up,2013-09-04
4221,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=198423&wguid=1367&wgunm=sysact&wgdmn=431,198423,Routine,2013-08-26
5249,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=821300&wguid=1367&wgunm=sysact&wgdmn=431,821300,Follow-up,2015-12-31
5249,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820822&wguid=1367&wgunm=sysact&wgdmn=431,820822,Routine,2015-12-07
5249,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810283&wguid=1367&wgunm=sysact&wgdmn=431,810283,Restoration,2015-05-09
5249,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810198&wguid=1367&wgunm=sysact&wgdmn=431,810198,Routine,2015-05-07
5249,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203049&wguid=1367&wgunm=sysact&wgdmn=431,203049,Follow-up,2014-04-14
5249,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=202852&wguid=1367&wgunm=sysact&wgdmn=431,202852,Follow-up,2014-04-07
5249,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=202700&wguid=1367&wgunm=sysact&wgdmn=431,202700,Routine,2014-04-01
5249,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199925&wguid=1367&wgunm=sysact&wgdmn=431,199925,Follow-up,2013-11-18
5249,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199776&wguid=1367&wgunm=sysact&wgdmn=431,199776,Routine,2013-11-06
188641,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=824060&wguid=1367&wgunm=sysact&wgdmn=431,824060,Ownership change,2016-04-22
172288,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611147&wguid=1367&wgunm=sysact&wgdmn=431,611147,Follow-up,2015-03-31
172288,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=610991&wguid=1367&wgunm=sysact&wgdmn=431,610991,Complaint,2015-03-26
172288,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=202237&wguid=1367&wgunm=sysact&wgdmn=431,202237,Preoperational,2014-03-13
172369,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823287&wguid=1367&wgunm=sysact&wgdmn=431,823287,Routine,2016-03-21
172369,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813612&wguid=1367&wgunm=sysact&wgdmn=431,813612,Follow-up,2015-09-28
172369,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813458&wguid=1367&wgunm=sysact&wgdmn=431,813458,Routine,2015-09-21
172369,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611324&wguid=1367&wgunm=sysact&wgdmn=431,611324,Follow-up,2015-04-07
172369,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611188&wguid=1367&wgunm=sysact&wgdmn=431,611188,Routine,2015-04-01
172369,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203720&wguid=1367&wgunm=sysact&wgdmn=431,203720,Follow-up,2014-05-20
172369,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203481&wguid=1367&wgunm=sysact&wgdmn=431,203481,Follow-up,2014-05-06
172369,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203014&wguid=1367&wgunm=sysact&wgdmn=431,203014,FIRE RESTORATION,2014-04-03
187713,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823024&wguid=1367&wgunm=sysact&wgdmn=431,823024,Follow-up,2016-03-11
187713,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=822431&wguid=1367&wgunm=sysact&wgdmn=431,822431,Complaint,2016-02-19
187713,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=812856&wguid=1367&wgunm=sysact&wgdmn=431,812856,Follow Up,2015-08-24
187713,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=812723&wguid=1367&wgunm=sysact&wgdmn=431,812723,Ownership Change,2015-08-19
5719,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=606608&wguid=1367&wgunm=sysact&wgdmn=431,606608,Follow-up,2014-12-17
5719,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=606488&wguid=1367&wgunm=sysact&wgdmn=431,606488,Routine,2014-12-11
5719,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203873&wguid=1367&wgunm=sysact&wgdmn=431,203873,Follow-up,2014-05-29
5719,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203758&wguid=1367&wgunm=sysact&wgdmn=431,203758,Routine,2014-05-22
5719,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199771&wguid=1367&wgunm=sysact&wgdmn=431,199771,Follow-up,2013-11-06
5719,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199512&wguid=1367&wgunm=sysact&wgdmn=431,199512,Routine,2013-10-17
2137,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813333&wguid=1367&wgunm=sysact&wgdmn=431,813333,RESTORATION,2015-09-14
2137,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813279&wguid=1367&wgunm=sysact&wgdmn=431,813279,Complaint,2015-09-10
147965,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=820905&wguid=1367&wgunm=sysact&wgdmn=431,820905,Routine,2015-12-09
147965,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607863&wguid=1367&wgunm=sysact&wgdmn=431,607863,Routine,2015-02-13
147965,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=404875&wguid=1367&wgunm=sysact&wgdmn=431,404875,Follow-up,2014-10-15
147965,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=404632&wguid=1367&wgunm=sysact&wgdmn=431,404632,Routine,2014-10-02
147965,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199963&wguid=1367&wgunm=sysact&wgdmn=431,199963,Follow-up,2013-11-19
147965,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199756&wguid=1367&wgunm=sysact&wgdmn=431,199756,Complaint,2013-11-05
800,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=822042&wguid=1367&wgunm=sysact&wgdmn=431,822042,Routine,2016-02-05
800,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=812049&wguid=1367&wgunm=sysact&wgdmn=431,812049,Complaint,2015-07-13
800,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607632&wguid=1367&wgunm=sysact&wgdmn=431,607632,Follow-up,2015-02-05
800,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607481&wguid=1367&wgunm=sysact&wgdmn=431,607481,Routine,2015-01-30
800,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203853&wguid=1367&wgunm=sysact&wgdmn=431,203853,Restoration,2014-05-28
800,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203801&wguid=1367&wgunm=sysact&wgdmn=431,203801,Follow-up,2014-05-27
800,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=203789&wguid=1367&wgunm=sysact&wgdmn=431,203789,Routine,2014-05-23
800,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199629&wguid=1367&wgunm=sysact&wgdmn=431,199629,Routine,2013-10-29
532,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=824725&wguid=1367&wgunm=sysact&wgdmn=431,824725,Routine,2016-05-13
532,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=812928&wguid=1367&wgunm=sysact&wgdmn=431,812928,Follow-up,2015-08-26
532,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810211&wguid=1367&wgunm=sysact&wgdmn=431,810211,Routine,2015-05-07
532,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=404698&wguid=1367&wgunm=sysact&wgdmn=431,404698,Routine,2014-10-06
532,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201568&wguid=1367&wgunm=sysact&wgdmn=431,201568,License Restoration,2014-02-08
532,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201555&wguid=1367&wgunm=sysact&wgdmn=431,201555,Complaint,2014-02-07
532,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200485&wguid=1367&wgunm=sysact&wgdmn=431,200485,Routine,2013-12-11
532,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=183814&wguid=1367&wgunm=sysact&wgdmn=431,183814,Routine,2013-07-25
5136,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810229&wguid=1367&wgunm=sysact&wgdmn=431,810229,Restoration,2015-05-07
5136,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=810175&wguid=1367&wgunm=sysact&wgdmn=431,810175,Follow-up,2015-05-06
5136,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611901&wguid=1367&wgunm=sysact&wgdmn=431,611901,Routine,2015-04-28
5136,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=404937&wguid=1367&wgunm=sysact&wgdmn=431,404937,Follow-up,2014-10-16
5136,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=404620&wguid=1367&wgunm=sysact&wgdmn=431,404620,Routine,2014-10-01
5136,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=200124&wguid=1367&wgunm=sysact&wgdmn=431,200124,Follow-up,2013-11-25
5136,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199915&wguid=1367&wgunm=sysact&wgdmn=431,199915,Routine,2013-11-15
2903,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199420&wguid=1367&wgunm=sysact&wgdmn=431,199420,Follow-up,2013-10-17
2903,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=199097&wguid=1367&wgunm=sysact&wgdmn=431,199097,Routine,2013-09-30
3322,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813380&wguid=1367&wgunm=sysact&wgdmn=431,813380,Follow-up,2015-09-17
3322,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=813263&wguid=1367&wgunm=sysact&wgdmn=431,813263,Routine,2015-09-10
3322,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=607853&wguid=1367&wgunm=sysact&wgdmn=431,607853,Routine,2015-02-13
3322,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=201142&wguid=1367&wgunm=sysact&wgdmn=431,201142,Complaint,2014-01-15
3322,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=119251&wguid=1367&wgunm=sysact&wgdmn=431,119251,Routine,2013-09-24
187372,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823785&wguid=1367&wgunm=sysact&wgdmn=431,823785,Follow-up,2016-04-12
187372,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=823388&wguid=1367&wgunm=sysact&wgdmn=431,823388,Routine,2016-03-23
187372,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811829&wguid=1367&wgunm=sysact&wgdmn=431,811829,Follow-up,2015-07-02
187372,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=811354&wguid=1367&wgunm=sysact&wgdmn=431,811354,Complaint,2015-06-16
187372,/lib/mod/inspection/paper/_paper_food_inspection_report.cfm?inspectionID=611734&wguid=1367&wgunm=sysact&wgdmn=431,611734,Preoperational,2015-04-21
