permit_id,name,address,category,permit_url,map_url
147321,AMERICA'S BEST  WINGS,"1540 BENNING RD NE Washington, DC 20002",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147321,"http://maps.google.com/maps?q=1540 BENNING RD NE Washington, DC 20002"
173066,AMERICA'S BEST FOOD & SUB,"3835 PENNSYLVANIA AVE SE WASHINGTON, DC 20019",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173066,"http://maps.google.com/maps?q=3835 PENNSYLVANIA AVE SE WASHINGTON, DC 20019"
188013,AMERICA'S BEST WINGS,"3746 10TH ST NE WASHINGTON, DC 20017",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188013,"http://maps.google.com/maps?q=3746 10TH ST NE WASHINGTON, DC 20017"
6220,AMERICA'S BEST WINGS,"4524 BENNING RD SE Washington, DC 20019",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6220,"http://maps.google.com/maps?q=4524 BENNING RD SE Washington, DC 20019"
7084,AMERICA'S BEST WINGS,"2863 ALABAMA AVE SE Washington, DC 20020",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=7084,"http://maps.google.com/maps?q=2863 ALABAMA AVE SE Washington, DC 20020"
172942,AMERICA'S! SPIRIT,"50 MASSACHUSETTS AVE NE SPC 209 WASHINGTON, DC 20002",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172942,"http://maps.google.com/maps?q=50 MASSACHUSETTS AVE NE WASHINGTON, DC 20002"
1053,AMERICA'S! SPIRIT,"50 MASSACHUSETTS AVE NE SPC 209 WASHINGTON, DC 20002",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1053,"http://maps.google.com/maps?q=50 MASSACHUSETTS AVE NE WASHINGTON, DC 20002"
148200,AMERICA'S! SPIRIT,"50 MASSACHUSETTS AVE NE SPC 209 WASHINGTON, DC 20002",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=148200,"http://maps.google.com/maps?q=50 MASSACHUSETTS AVE NE WASHINGTON, DC 20002"
3573,AMERICAN CITY DINER,"5532 CONNECTICUT AVE NW Washington, DC 20015",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3573,"http://maps.google.com/maps?q=5532 CONNECTICUT AVE NW Washington, DC 20015"
5408,AMERICAN ICE COMPANY  (n),"917 V ST NW WASHINGTON, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5408,"http://maps.google.com/maps?q=917 V ST NW WASHINGTON, DC 20001"
4221,AMERICAN LEGION,"224 D ST SE Washington, DC 20003",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4221,"http://maps.google.com/maps?q=224 D ST SE Washington, DC 20003"
188219,AMERICAN UNIVERSITY WASHINGTON COLLEGE OF LAW,"4300 NEBRASKA AVE NW Washington, DC 20016",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188219,"http://maps.google.com/maps?q=4300 NEBRASKA AVE NW Washington, DC 20016"
93310,AMIDON-BOWEN ELEMENTARY SCHOOL,"401 I ST SW Washington, DC 20024",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=93310,"http://maps.google.com/maps?q=401 I ST SW Washington, DC 20024"
4686,AMIDON-BOWEN ELEMENTARY SCHOOL,"401 I ST SW Washington, DC 20024",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4686,"http://maps.google.com/maps?q=401 I ST SW Washington, DC 20024"
5249,AMORINI PANINI (d),"906 F ST NW WASHINGTON, DC 20004",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5249,"http://maps.google.com/maps?q=906 F ST NW WASHINGTON, DC 20004"
147385,AMORINI PANINI (d),"14152 Catbird DR Gainsville, MD 20015",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147385,"http://maps.google.com/maps?q=14152 Catbird DR Gainsville, MD 20015"
188641,AMSTERDAM FALAFEL SHOP,"1830 14TH ST NW WASHINGTON, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188641,"http://maps.google.com/maps?q=1830 14TH ST NW WASHINGTON, DC 20009"
172288,AMSTERDAM FALAFEL SHOP,"1830 14TH ST NW WASHINGTON, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172288,"http://maps.google.com/maps?q=1830 14TH ST NW WASHINGTON, DC 20009"
173041,AMSTERDAM FALAFEL SHOP,"[u""429 L'ENFANT PLZ SW SPC 420 WASHINGTON, DC 20024""]",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173041,"http://maps.google.com/maps?q=429 L'ENFANT PLZ SW WASHINGTON, DC 20024"
172369,AMSTERDAM FALAFELSHOP,"2425 18TH ST NW WASHINGTON, DC 20006",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172369,"http://maps.google.com/maps?q=2425 18TH ST NW WASHINGTON, DC 20006"
187713,AMSTERDAM LOUNGE,"1208 U ST NW Washington, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187713,"http://maps.google.com/maps?q=1208 U ST NW Washington, DC 20009"
5719,AN UNCOMMON CAFE,"720 I ST NW WASHINGTON, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5719,"http://maps.google.com/maps?q=720 I ST NW WASHINGTON, DC 20001"
2137,AN UNCOMMON CAFE,"1800 G ST NW WASHINGTON, DC 20006",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2137,"http://maps.google.com/maps?q=1800 G ST NW WASHINGTON, DC 20006"
147965,AN UNCOMMON CAFE @ DOE FORRESTAL MAIN,"1000 INDEPENDENCE AVE SW 6-B-037 WASHINGTON, DC 20585",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147965,"http://maps.google.com/maps?q=1000 INDEPENDENCE AVE SW WASHINGTON, DC 20585"
5749,AN UNCOMMON CAFE @ DOE FORRESTAL MAIN,"1000 INDEPENDENCE AVE SW 6-B-037 WASHINGTON, DC 20585",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5749,"http://maps.google.com/maps?q=1000 INDEPENDENCE AVE SW WASHINGTON, DC 20585"
5748,AN UNCOMMON CAFE @ DOE FORRESTAL MAIN,"1000 INDEPENDENCE AVE SW 6-B-037 WASHINGTON, DC 20585",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5748,"http://maps.google.com/maps?q=1000 INDEPENDENCE AVE SW WASHINGTON, DC 20585"
800,AN UNCOMMON CAFE @PSB,"2 MASSACHUSETTS AVE NE Washington, DC 20002",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=800,"http://maps.google.com/maps?q=2 MASSACHUSETTS AVE NE Washington, DC 20002"
698,ANA 'S WHOLESALE,"1361 NEW YORK AVE NE Washington, DC 20002",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=698,"http://maps.google.com/maps?q=1361 NEW YORK AVE NE Washington, DC 20002"
5145,ANA 'S WHOLESALE,"1361 NEW YORK AVE NE Washington, DC 20002",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5145,"http://maps.google.com/maps?q=1361 NEW YORK AVE NE Washington, DC 20002"
699,ANA 'S WHOLESALE - Deli,"1361 NEW YORK AVE NE Washington, DC 20002",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=699,"http://maps.google.com/maps?q=1361 NEW YORK AVE NE Washington, DC 20002"
187282,ANA'S SALVADOREAN & MEXICAN FOOD,"3217 GEORGIA AVE NW WASHINGTON, DC 20010",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187282,"http://maps.google.com/maps?q=3217 GEORGIA AVE NW WASHINGTON, DC 20010"
4115,ANACOSTIA MARKET,"1303 GOOD HOPE RD SE Washington, DC 20019",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4115,"http://maps.google.com/maps?q=1303 GOOD HOPE RD SE Washington, DC 20019"
93293,ANACOSTIA SENIOR HIGH SCHOOL,"1601 16TH ST SE WASHINGTON, DC 20020",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=93293,"http://maps.google.com/maps?q=1601 16TH ST SE WASHINGTON, DC 20020"
6034,ANACOSTIA SENIOR HIGH SCHOOL,"1601 16TH ST SE WASHINGTON, DC 20020",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6034,"http://maps.google.com/maps?q=1601 16TH ST SE WASHINGTON, DC 20020"
4689,ANACOSTIA SENIOR HIGH SCHOOL,"1601 16TH ST SE WASHINGTON, DC 20020",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4689,"http://maps.google.com/maps?q=1601 16TH ST SE WASHINGTON, DC 20020"
147851,ANACOSTIA SHELL,"2501 PENNSYLVANIA AVE SE Washington, DC 20020",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147851,"http://maps.google.com/maps?q=2501 PENNSYLVANIA AVE SE Washington, DC 20020"
532,ANCHOR MENTAL HEALTH ASSOCIATION,"1001 LAWRENCE ST NE WASHINGTON, DC 20017",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=532,"http://maps.google.com/maps?q=1001 LAWRENCE ST NE WASHINGTON, DC 20017"
4870,ANCHOR MENTAL HEALTH ASSOCIATION,"1001 LAWRENCE ST NE WASHINGTON, DC 20017",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4870,"http://maps.google.com/maps?q=1001 LAWRENCE ST NE WASHINGTON, DC 20017"
147407,ANCORA RESTAURANT,"600 NEW HAMPSHIRE AVE NW WASHINGTON, DC 20037",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147407,"http://maps.google.com/maps?q=600 NEW HAMPSHIRE AVE NW WASHINGTON, DC 20037"
2845,ANDRENE'S CARIBBEAN & SOUL FOOD CARRYOUT,"308 KENNEDY ST NW Washington, DC 20011",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2845,"http://maps.google.com/maps?q=308 KENNEDY ST NW Washington, DC 20011"
6125,ANDY'S CARRYOUT,"5001 GEORGIA AVE NW WASHINGTON, DC 20011",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6125,"http://maps.google.com/maps?q=5001 GEORGIA AVE NW WASHINGTON, DC 20011"
3419,ANDY'S CARRYOUT,"5001 GEORGIA AVE NW WASHINGTON, DC 20011",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3419,"http://maps.google.com/maps?q=5001 GEORGIA AVE NW WASHINGTON, DC 20011"
2460,ANDY'S CARRYOUT,"209 NEW YORK AVE NW WASHINGTON, DC 20016",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2460,"http://maps.google.com/maps?q=209 NEW YORK AVE NW WASHINGTON, DC 20016"
5136,ANGELICO PIZZA,"2313 WISCONSIN AVE NW WASHINGTON, DC 20007",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5136,"http://maps.google.com/maps?q=2313 WISCONSIN AVE NW WASHINGTON, DC 20007"
2903,ANGELICO PIZZERIA,"3205 MOUNT PLEASANT ST NW Washington, DC 20010",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2903,"http://maps.google.com/maps?q=3205 MOUNT PLEASANT ST NW Washington, DC 20010"
3845,ANGELICO PIZZERIA,"7311 GEORGIA AVE NW Washington, DC 20012",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3845,"http://maps.google.com/maps?q=7311 GEORGIA AVE NW Washington, DC 20012"
3322,ANGELICO PIZZERIA,"4529 WISCONSIN AVE NW Washington, DC 20016",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3322,"http://maps.google.com/maps?q=4529 WISCONSIN AVE NW Washington, DC 20016"
172540,ANGELIKA POP-UP,"550 PENN ST NE WASHINGTON, DC 20002",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172540,"http://maps.google.com/maps?q=550 PENN ST NE WASHINGTON, DC 20002"
147610,ANITA MINOR CATERER,"3845 SOUTH CAPITOL ST SW WASHINGTON, DC 20032",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147610,"http://maps.google.com/maps?q=3845 SOUTH CAPITOL ST SW WASHINGTON, DC 20032"
187372,ANKARA RESTAURANT,"1320 19TH ST NW Washington, DC 20036",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187372,"http://maps.google.com/maps?q=1320 19TH ST NW Washington, DC 20036"
6784,ANNIE'S ACE HARDWARE,"1240 UPSHUR ST NW WASHINGTON, DC 20011",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6784,"http://maps.google.com/maps?q=1240 UPSHUR ST NW WASHINGTON, DC 20011"
188010,ANNIE'S ACE HARDWARE BROOKLAND,"3405 8TH ST NE WASHINGTON, DC 20017",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188010,"http://maps.google.com/maps?q=3405 8TH ST NE WASHINGTON, DC 20017"
7236,ANNIE'S PARAMOUNT STEAK HOUSE,"1609 17th ST NW WASHINGTON, DC 20003",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=7236,"http://maps.google.com/maps?q=1609 17th ST NW WASHINGTON, DC 20003"
173205,ANOTHER CUP OF  DREAMS,"3301 12TH ST NE Washington, DC 20017",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173205,"http://maps.google.com/maps?q=3301 12TH ST NE Washington, DC 20017"
173043,ANTOJITOS CECIBEL,"1458 PARK RD NW Washington, DC 20010",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173043,"http://maps.google.com/maps?q=1458 PARK RD NW Washington, DC 20010"
147951,ANTOJITOS CECIBEL,"1458 PARK RD NW Washington, DC 20010",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147951,"http://maps.google.com/maps?q=1458 PARK RD NW Washington, DC 20010"
1837,ANTOJITOS CECIBEL,"1458 PARK RD NW Washington, DC 20010",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1837,"http://maps.google.com/maps?q=1458 PARK RD NW Washington, DC 20010"
187938,ANTOJITOS SALVADORENOS,"3503 14TH ST NW WASHINGTON, DC 20010",Unlicensed Food,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187938,"http://maps.google.com/maps?q=3503 14TH ST NW WASHINGTON, DC 20010"
172294,APPIOO RESTAURANT,"1924 9TH ST NW WASHINGTON, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172294,"http://maps.google.com/maps?q=1924 9TH ST NW WASHINGTON, DC 20001"
3613,APPLE CARRYOUT,"5910 GEORGIA AVE NW Washington, DC 20011",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3613,"http://maps.google.com/maps?q=5910 GEORGIA AVE NW Washington, DC 20011"
173065,APPLETREE EARLY LEARNING PUBLIC CHARTER SCHOOL,"801 7TH ST SW Washington, DC 20001",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173065,"http://maps.google.com/maps?q=801 7TH ST SW Washington, DC 20001"
6278,APPLETREE EARLY LEARNING PUBLIC CHARTER SCHOOL,"138 12TH ST NE WASHINGTON, DC 20002",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6278,"http://maps.google.com/maps?q=138 12TH ST NE WASHINGTON, DC 20002"
6035,APPLETREE EARLY LEARNING PUBLIC CHARTER SCHOOL,"320 21ST ST NE WASHINGTON, DC 20002",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6035,"http://maps.google.com/maps?q=320 21ST ST NE WASHINGTON, DC 20002"
4935,APPLETREE EARLY LEARNING PUBLIC CHARTER SCHOOL,"2750 14TH ST NW Washington, DC 20009",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4935,"http://maps.google.com/maps?q=2750 14TH ST NW Washington, DC 20009"
6045,APPLETREE EARLY LEARNING PUBLIC CHARTER SCHOOL,"2011 SAVANNAH ST SE WASHINGTON, DC 20020",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6045,"http://maps.google.com/maps?q=2011 SAVANNAH ST SE WASHINGTON, DC 20020"
6044,APPLETREE EARLY LEARNING PUBLIC CHARTER SCHOOL,"2017 SAVANNAH TER SE WASHINGTON, DC 20020",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6044,"http://maps.google.com/maps?q=2017 SAVANNAH TER SE WASHINGTON, DC 20020"
172648,APRONS HOSPITALITY MANAGEMENT,"655 K ST NW WASHINGTON, DC 20001",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172648,"http://maps.google.com/maps?q=655 K ST NW WASHINGTON, DC 20001"
187407,ARCHBISHOP CARROLL HIGH SCHOOL,"4300 HAREWOOD RD NE WASHINGTON, DC 20017",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187407,"http://maps.google.com/maps?q=4300 HAREWOOD RD NE WASHINGTON, DC 20017"
172781,ARCHBISHOP CARROLL HIGH SCHOOL,"4300 HAREWOOD RD NE WASHINGTON, DC 20017",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172781,"http://maps.google.com/maps?q=4300 HAREWOOD RD NE WASHINGTON, DC 20017"
4700,ARCHBISHOP CARROLL HIGH SCHOOL,"4300 HAREWOOD RD NE WASHINGTON, DC 20017",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4700,"http://maps.google.com/maps?q=4300 HAREWOOD RD NE WASHINGTON, DC 20017"
4760,ARCHIBALD'S/ FAST EDDIE'S BILLIARD CAFE,"1520 K ST NW Washington, DC 20005",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4760,"http://maps.google.com/maps?q=1520 K ST NW Washington, DC 20005"
1881,ARCHIBALD'S/ FAST EDDIE'S BILLIARD CAFE,"1520 K ST NW Washington, DC 20005",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1881,"http://maps.google.com/maps?q=1520 K ST NW Washington, DC 20005"
188333,ARCHIPELAGO,"1201 U ST NW WASHINGTON, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188333,"http://maps.google.com/maps?q=1201 U ST NW WASHINGTON, DC 20009"
147620,ARCURI,"2400 WISCONSIN AVE NW WASHINGTON, DC 20007",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147620,"http://maps.google.com/maps?q=2400 WISCONSIN AVE NW WASHINGTON, DC 20007"
6871,ARDEO + BARDEO (n),"3311 CONNECTICUT AVE NW WASHINGTON, DC 20008",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6871,"http://maps.google.com/maps?q=3311 CONNECTICUT AVE NW WASHINGTON, DC 20008"
4470,ARENA STAGE (n),"1101 6TH ST SW Washington, DC 20024",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4470,"http://maps.google.com/maps?q=1101 6TH ST SW Washington, DC 20024"
716,ARGONAUT (n),"1433 H ST NE Washington, DC 20002",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=716,"http://maps.google.com/maps?q=1433 H ST NE Washington, DC 20002"
6118,ARGONNE MARKET,"1629 COLUMBIA RD NW WASHINGTON, DC 20009",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6118,"http://maps.google.com/maps?q=1629 COLUMBIA RD NW WASHINGTON, DC 20009"
1955,ARGONNE MARKET,"1629 COLUMBIA RD NW WASHINGTON, DC 20009",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1955,"http://maps.google.com/maps?q=1629 COLUMBIA RD NW WASHINGTON, DC 20009"
147855,ARGYLE MARKET,"3220 17TH ST NW UNIT C-50 WASHINGTON, DC 20036",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147855,"http://maps.google.com/maps?q=3220 17TH ST NW WASHINGTON, DC 20036"
