report_id,risk,phone_num,insp_date,insp_timein,insp_timeout,insp_name,insp_badge
198699,3,2024346405,2013-07-03,10:32:00,11:10:00,SHARON CAVE,124
198704,3,2026670909,2013-09-11,10:15:00,11:30:00,A. JACKSON,54
198712,3,2026783738,2013-09-11,10:10:00,11:10:00,FANG,611
198727,3,2022650010,2013-09-11,14:15:00,15:00:00,A. Jackson,54
198730,3,2025541357,2013-07-17,11:00:00,11:30:00,SHARON CAVE,124
198731,3,2024523033,2013-09-09,10:30:00,12:30:00,R ESPY-HARLAN,59
198744,3,2028228783,2013-09-12,12:10:00,13:00:00,FANG,611
198746,2,2022165988,2013-09-12,14:05:00,15:35:00,ROSS GATERETSE,624
198747,3,2026472262,2013-09-12,14:26:00,15:00:00,FANG,611
198759,3,2028879215,2013-09-13,09:20:00,11:00:00,Temesgen Jemaneh,422
198760,4,,2013-09-13,11:03:00,12:10:00,Temesgen Jemaneh,422
198761,4,2029741961,2013-09-13,12:07:00,13:50:00,Temesgen Jemaneh,422
198763,2,2026822653,2013-09-13,11:40:00,12:25:00,Bruce E. Flippens,411
198768,2,2027225084,2013-09-13,14:15:00,15:30:00,A. Jackson,54
198769,3,2023997526,2013-09-13,15:55:00,16:30:00,C BASSEY,612
198774,2,2022165988,2013-09-13,10:30:00,11:45:00,ROSS GATERETSE,624
198787,3,2022698540,2013-09-16,10:10:00,11:20:00,FANG,611
198800,2,,2013-09-16,12:45:00,13:50:00,Carolene Bailey,107
198816,3,2028980619,2013-09-17,13:15:00,14:40:00,Temesgen Jemaneh,422
198821,4,2023422500,2013-09-17,10:45:00,11:25:00,A. Jackson,54
198828,2,2026958100,2013-09-17,10:55:00,12:30:00,ROSS GATERETSE,624
198836,2,2025881211,2013-09-17,14:00:00,,Joyce Moore,64
198843,2,,2013-09-17,14:20:00,15:00:00,Carolene Bailey,107
198849,3,2026820143,2013-08-22,15:00:00,16:00:00,SHARON CAVE,124
198850,3,2028983650,2013-09-05,11:35:00,13:05:00,R ESPY-HARLAN,59
198852,2,2022234762,2013-09-16,13:00:00,14:00:00,R ESPY-HARLAN,59
198863,3,2023314190,2013-09-18,10:30:00,11:55:00,ROSS GATERETSE,624
198864,3,2026592696,2013-09-18,14:30:00,15:30:00,A. Jackson,54
198866,3,2023314190,2013-09-18,12:20:00,13:35:00,ROSS GATERETSE,624
198873,3,2024294350,2013-09-18,11:00:00,12:30:00,A. Jackson,54
198887,0,2025621214,2013-09-19,12:20:00,12:58:00,Ivory Gene Cooper,650
198888,2,2022930049,2013-09-19,13:05:00,14:30:00,Temesgen Jemaneh,422
198897,3,2025308897,2013-09-19,12:25:00,13:30:00,ROSS GATERETSE,624
198899,3,2028330120,2013-09-19,10:00:00,11:00:00,A. Jackson,54
198900,3,2026594431,2013-09-19,13:45:00,15:00:00,ROSS GATERETSE,624
198904,3,2028870420,2013-09-19,11:15:00,12:10:00,Carolene Bailey,107
198914,3,2026820143,2013-09-20,13:38:00,14:10:00,FANG,611
198916,3,2022897809,2013-09-20,14:10:00,15:45:00,Denise T. Lucas,603
198917,4,2029741961,2013-09-20,10:20:00,11:30:00,Temesgen Jemaneh,422
198919,3,,2013-09-20,10:00:00,11:15:00,A. Jackson,54
198920,3,2024523033,2013-09-20,13:00:00,14:00:00,Temesgen Jemaneh,422
198921,3,2026371234,2013-09-20,10:37:00,12:50:00,C BASSEY,612
198923,5,2026374701,2013-09-20,14:20:00,15:00:00,C BASSEY,612
198928,3,2025750544,2013-09-19,12:40:00,13:30:00,C BASSEY,612
198930,3,2026398999,2013-09-20,12:55:00,14:15:00,ROSS GATERETSE,624
198936,5,2026374701,2013-09-20,10:30:00,13:45:00,SHARON CAVE,124
198945,3,,2013-09-23,10:15:00,11:30:00,A. Jackson,54
198956,3,2022897561,2013-09-23,10:30:00,11:55:00,ROSS GATERETSE,624
198958,2,,2013-09-23,14:30:00,15:00:00,A. Jackson,54
198961,3,2026390846,2013-09-23,11:15:00,12:15:00,SHARON CAVE,124
198971,3,2027372200,2013-09-19,10:15:00,15:15:00,R ESPY- HARLAN,59
198974,3,2028338360,2013-09-24,12:45:00,14:30:00,Denise T. Lucas,603
198975,2,2022234762,2013-09-24,10:00:00,11:00:00,Temesgen Jemaneh,422
198984,3,2027378887,2013-09-24,13:45:00,14:45:00,FANG,611
198994,3,2026240053,2013-09-20,10:30:00,12:00:00,R ESPY-HARLAN,59
198995,3,7812242488,2013-09-24,09:30:00,15:30:00,SHARON CAVE,124
198997,3,,2013-09-20,12:15:00,13:30:00,R ESPY-HARLAN,59
198999,3,2023938809,2013-09-25,09:30:00,22:55:00,Temesgen Jemaneh,422
199000,3,2026398999,2013-09-25,10:20:00,11:10:00,Denise T. Lucas,603
199003,3,,2013-09-25,11:00:00,12:40:00,Temesgen Jemaneh,422
199006,3,2025885500,2013-09-25,11:04:00,11:55:00,Bruce E. Flippens,411
199017,3,2027066761,2013-09-25,10:30:00,11:15:00,joyce Moore,64
199019,3,2025308897,2013-09-25,23:50:00,12:40:00,ROSS GATERETSE,624
199022,3,2023314190,2013-09-25,10:30:00,11:30:00,ROSS GATERETSE,624
199030,3,2027372200,2013-09-25,11:30:00,12:00:00,SHARON CAVE,124
199034,3,2028870420,2013-09-25,13:45:00,14:30:00,JOYCE MOORE,64
199036,1,2028851841,2013-09-26,10:50:00,11:15:00,Carjolene Bailey,107
199040,3,2028856600,2013-09-26,12:16:00,01:20:00,Carolene Bailey,107
199043,4,2029947470,2013-09-26,11:00:00,12:15:00,R ESPY-HARLAN,59
199045,3,2029947472,2013-09-26,12:20:00,13:50:00,R ESPY-HARLAN,59
199053,3,,2013-09-27,17:35:00,18:55:00,ROSS GATERETSE,624
199056,3,2029941956,2013-09-26,13:30:00,14:30:00,SHARON CAVE,124
199058,3,,2013-09-27,10:41:00,11:20:00,FANG,611
199059,3,2026240053,2013-09-27,11:25:00,12:10:00,FANG,611
199061,3,2023477707,2013-09-27,13:15:00,14:20:00,FANG,611
199073,3,7036755504,2013-09-27,14:00:00,14:45:00,JOYCE MOORE,64
199078,3,2022969341,2013-09-27,14:00:00,14:50:00,Carolene Bailey,107
199079,3,,2013-09-27,10:40:00,12:45:00,Carolene Bailey,107
199086,3,2024523033,2013-09-30,14:10:00,14:40:00,Temesgen Jemaneh,422
199090,2,2026629047,2013-09-27,12:30:00,13:45:00,SHARON CAVE,124
199094,3,2023638218,2013-09-30,14:05:00,15:25:00,ROSS GATERETSE,624
199097,4,2022342622,2013-09-30,11:30:00,12:45:00,A. Jackson,54
199104,3,7812242488,2013-09-30,13:15:00,13:45:00,SHARON CAVE,124
199106,3,2028338360,2013-10-01,10:20:00,11:25:00,Denise T. Lucas,603
199114,3,2023338800,2013-10-01,11:50:00,14:00:00,Denise T. Lucas,603
199122,5,,2013-10-01,14:50:00,16:05:00,Denise T. Lucas,603
199125,4,2023195295,2013-10-01,14:00:00,14:45:00,C BASSEY,612
199129,2,,2013-09-25,14:10:00,14:45:00,Carolene Bailey,107
199130,2,2026958100,2013-09-25,11:35:00,12:15:00,Carolene Bailey,107
199131,3,2023314190,2013-09-30,14:35:00,14:55:00,Carolene Bailey,107
199138,2,2024710332,2013-10-01,11:00:00,12:00:00,A. Jackson,54
199140,4,2029947470,2013-10-01,10:35:00,11:05:00,SHARON CAVE,124
199144,3,2029947472,2013-10-01,14:25:00,14:55:00,SHARON CAVE,124
199146,3,,2013-10-01,13:15:00,15:15:00,R ESPY-HARLAN,59
199154,5,2025544040,2013-10-02,11:40:00,13:00:00,Temesgen Jemaneh,422
199159,3,2023447021,2013-10-02,10:05:00,10:50:00,FANG,611
199174,2,2023195295,2013-10-01,13:00:00,13:30:00,C BASSEY,612
199177,2,2028421179,2013-10-02,11:35:00,12:30:00,Carolene Bailey,107
199180,3,2026958115,2013-10-02,11:45:00,12:45:00,JOYCE MOORE,64
199190,4,2029441061,2013-10-03,10:40:00,12:00:00,Temesgen Jemaneh,422
199193,3,2023991725,2013-10-03,11:25:00,12:30:00,FANG,611
199224,3,2023477707,2013-10-04,12:25:00,13:00:00,SHARON CAVE,124
199226,2,2022952826,2013-10-07,10:05:00,11:00:00,Bruce E. Flippens,411
199231,3,,2013-10-07,11:10:00,11:55:00,FANG,611
199234,3,2027377625,2013-10-07,13:15:00,14:20:00,FANG,611
199235,3,2027378887,2013-10-07,14:20:00,15:00:00,FANG,611
199236,3,2026599070,2013-10-07,15:00:00,15:30:00,SHARON CAVE,124
199242,3,2025065589,2013-10-07,13:40:00,14:40:00,SHARON CAVE,124
199247,3,2027978888,2013-10-04,13:55:00,14:50:00,Carolene Bailey,107
199248,3,2023638218,2013-10-07,13:55:00,14:39:00,JOYCE MOORE,64
199249,4,2025876258,2013-10-07,14:50:00,16:30:00,Temesgen Jemaneh,422
199257,2,2023931663,2013-10-08,12:50:00,14:40:00,Temesgen Jemaneh,422
199276,3,,2013-10-09,11:40:00,13:00:00,Temesgen Jemaneh,422
199284,2,2022952826,2013-10-09,12:30:00,13:50:00,ROSS GATERETSE,624
199293,3,2026594431,2013-10-09,11:30:00,12:15:00,JOYCE MOORE,64
199295,3,2028980299,2013-10-09,13:30:00,14:00:00,SHARON CAVE,124
199300,3,2023991725,2013-10-10,14:05:00,15:00:00,FANG,611
199320,3,2023209200,2013-10-11,10:50:00,11:40:00,Bruce E. Flippens,411
199333,3,2023470050,2013-10-11,11:00:00,12:00:00,R ESPY-HARLAN,59
199336,3,2026867222,2013-10-10,13:30:00,14:30:00,Joyce Moore,64
199342,3,2025065589,2013-10-15,10:40:00,11:20:00,Temesgen Jemaneh,422
199344,4,2025876258,2013-10-15,12:00:00,12:45:00,Temesgen Jemaneh,422
199345,3,2026599070,2013-10-15,12:50:00,13:40:00,Temesgen Jemaneh,422
199347,3,2025244862,2013-10-15,10:50:00,11:55:00,Bruce E. Flippens,411
199354,2,2024710332,2013-10-15,11:50:00,12:00:00,A. Jackson,54
199355,2,2023318118,2013-10-15,13:25:00,14:20:00,ROSS GATERETSE,624
199357,3,2024294350,2013-10-15,11:55:00,13:00:00,ROSS GATERETSE,624
199358,3,2022897561,2013-10-15,22:35:00,11:35:00,ROSS GATERETSE,624
199360,3,2023169396,2013-10-15,13:50:00,14:45:00,Bruce E. Flippens,411
199363,5,2025544040,2013-10-15,11:25:00,12:15:00,FANG,611
199374,4,2029441061,2013-10-16,11:50:00,12:50:00,Temesgen Jemaneh,422
199381,3,2027377625,2013-10-16,10:10:00,11:20:00,FANG,611
199383,2,2023931663,2013-10-16,13:00:00,13:50:00,FANG,611
199384,3,,2013-10-16,14:00:00,02:55:00,FANG,611
199388,4,2023422500,2013-10-16,10:30:00,11:55:00,Ross Gateretse,624
199390,3,2025438222,2013-10-16,16:01:00,16:45:00,C BASSEY,612
199391,5,,2013-10-16,12:35:00,13:50:00,ROSS GATERETSE,624
199393,3,2023525083,2013-10-16,10:21:00,11:09:00,C BASSEY,612
199394,3,2025478100,2013-10-17,10:02:00,13:42:00,Ivory Gene Cooper,650
199407,3,,2013-10-16,11:10:00,23:45:00,Carolene Bailey,107
199412,2,,2013-10-17,14:15:00,15:00:00,A. Jackson,54
199420,4,2022342622,2013-10-17,13:15:00,13:45:00,A. Jackson,54
199424,3,2023719590,2013-10-17,12:30:00,13:25:00,Carolene Bailey,107
199434,3,2023470050,2013-10-17,13:35:00,14:20:00,TEMESGEN JEMANEH,422
199435,5,2025460523,2013-10-18,10:18:00,12:33:00,Ivory Gene Cooper,650
199447,3,2023648313,2013-10-18,12:30:00,15:30:00,ROSS GATERETSE,624
199448,3,2023643088,2013-10-18,10:50:00,12:15:00,ROSS GATERETSE,624
199451,3,2028980299,2013-10-18,14:00:00,14:45:00,C BASSEY,612
199454,3,2022236941,2013-10-18,11:15:00,12:20:00,Carolene Bailey,107
199463,3,2024489474,2013-10-21,10:20:00,11:00:00,Bruce E. Flippens,411
199472,3,2024087474,2013-10-21,14:30:00,15:30:00,TEMESGEN JEMANEH,422
199479,4,2025252116,2013-10-21,11:05:00,12:30:00,R ESPY-HARLAN,59
199481,3,2025478100,2013-10-22,10:02:00,23:16:00,Ivory Gene Cooper,650
199483,3,2023471760,2013-10-18,11:30:00,12:30:00,SHARON CAVE,124
199503,3,2026360011,2013-10-22,00:09:00,13:20:00,C BASSEY,612
199506,3,2028323334,2013-10-21,13:31:00,14:45:00,C BASSEY,612
199512,2,2028420045,2013-10-17,13:45:00,14:45:00,SHARON CAVE,124
199519,3,,2013-10-22,13:38:00,14:40:00,FANG,611
199523,3,2024504686,2013-10-22,13:45:00,14:45:00,SHARON CAVE,124
199528,5,2025460523,2013-10-23,12:50:00,13:50:00,Temesgen Jemaneh,422
199538,3,2026627400,2013-10-23,13:38:00,14:30:00,FANG,611
199541,2,2025294854,2013-10-23,16:01:00,16:47:00,C BASSEY,612
199550,3,2023648313,2013-10-24,11:35:00,13:00:00,Joyce Moore,64
199551,3,2024674466,2013-10-24,10:55:00,11:45:00,Carolene Bailey,107
199552,3,2023719590,2013-10-24,14:15:00,15:25:00,ROSS GATERETSE,624
199557,3,2023992546,2013-10-24,17:12:00,17:47:00,C BASSEY,612
199559,3,2022887927,2013-10-24,15:13:00,16:15:00,C BASSEY,612
199583,3,2023643088,2013-10-24,11:40:00,12:20:00,Joyce Moore,64
199591,3,2023281100,2013-10-28,12:00:00,12:45:00,A. Jackson,54
199598,2,2023978638,2013-10-25,11:06:00,13:20:00,C BASSEY,612
199604,4,2025252116,2013-10-28,10:30:00,11:00:00,SHARON CAVE,124
199613,3,2027065935,2013-10-29,10:00:00,11:40:00,Temesgen Jemaneh,422
199619,2,2026870782,2013-10-29,10:45:00,11:30:00,Joyce Moore,64
199621,3,2025891600,2013-10-29,10:10:00,11:10:00,FANG,611
199622,3,,2013-10-29,11:15:00,12:00:00,FANG,611
199626,3,2023674955,2013-10-29,23:45:00,13:15:00,Joyce Moore,64
199628,4,2022891703,2013-10-29,14:55:00,15:00:00,FANG,611
199629,3,2022892138,2013-10-29,13:35:00,14:35:00,TEMESGEN JEMANEH,422
199630,3,2026873200,2013-10-29,14:00:00,15:15:00,Joyce Moore,64
199631,3,2025759464,2013-10-29,15:04:00,15:45:00,C BASSEY,612
199632,3,2023622628,2013-10-28,14:00:00,15:00:00,Joyce Moore,64
199649,3,2024802357,2013-10-30,14:20:00,15:10:00,Bruce E. Flippens,411
199656,3,2025438222,2013-10-31,11:27:00,14:05:00,Ivory Gene Cooper,650
199657,3,2406026667,2013-10-29,10:15:00,11:15:00,A. Jackson,54
199661,2,2023477428,2013-10-31,11:45:00,13:00:00,Temesgen Jemaneh,422
199662,2,2024393801,2013-10-31,10:10:00,11:20:00,FANG,611
199665,3,2028240730,2013-10-31,10:00:00,11:40:00,TEMESGEN JEMANEH,422
199668,1,2025032330,2013-10-31,20:54:00,21:48:00,Ivory Gene Cooper,650
199669,4,2023422500,2013-10-31,22:35:00,11:35:00,ROSS GATERETSE,624
199671,3,2022236941,2013-10-31,14:40:00,15:25:00,ROSS GATERETSE,624
199674,2,,2013-10-31,11:30:00,12:30:00,SHARON CAVE,124
199679,3,2022930110,2013-11-01,10:30:00,12:10:00,Denise T. Lucas,603
199682,2,2025885660,2013-10-31,10:15:00,11:00:00,A. Jackson,54
199688,3,2025365636,2013-10-31,11:00:00,12:05:00,Carolene Bailey,107
199690,3,2026356307,2013-11-01,10:10:00,11:20:00,FANG,611
199698,2,2026218323,2013-10-31,19:45:00,20:45:00,Joyce Moore/Alice Jackson,64
199705,3,2028630068,2013-11-01,11:20:00,12:30:00,R ESPY-HARLAN,59
199708,2,2026382460,2013-11-01,11:30:00,12:30:00,SHARON CAVE,124
199709,3,2024080417,2013-11-01,14:30:00,15:30:00,SHARON CAVE,124
199710,4,,2013-11-01,13:00:00,14:00:00,SHARON CAVE,124
199730,3,2028790066,2013-11-04,12:30:00,13:30:00,SHARON CAVE,124
199731,3,2023429101,2013-11-04,11:30:00,15:15:00,Denise T. Lucas/Jemal Yasin,603
199737,3,2027065935,2013-11-04,14:30:00,15:20:00,TEMESGEN JEMANEH,422
199742,3,2025439090,2013-11-05,13:51:00,15:30:00,Temesgen Jemaneh,422
199744,3,2022380180,2013-11-05,11:00:00,13:00:00,Denise T. Lucas/Jemal Yasin,603
199746,2,2023477428,2013-11-05,11:40:00,12:30:00,FANG,611
199749,4,2022891703,2013-11-05,14:20:00,15:15:00,FANG,611
199753,2,2025945849,2013-11-05,12:30:00,13:00:00,A. Jackson,54
199756,4,2025545673,2013-11-05,12:02:00,14:31:00,Ivory Gene Cooper / Adebola Adeboju,650
199762,3,2022650010,2013-11-05,12:50:00,14:15:00,Carolene Bailey,107
199763,3,2026678735,2013-11-05,11:10:00,12:40:00,Carolene Bailey,107
199764,3,2023933776,2013-11-04,11:00:00,12:30:00,R ESPY-HARLAN,59
199771,2,2028420045,2013-11-06,11:15:00,12:25:00,FANG,611
199772,4,,2013-11-06,13:00:00,13:50:00,FANG,611
199774,2,2026382460,2013-11-06,14:00:00,02:55:00,FANG,611
199776,3,2023474575,2013-11-06,14:00:00,15:15:00,ROSS GATERETSE/JOSIAH AKINTOYE,624
199780,3,2022236941,2013-11-06,13:00:00,13:45:00,Joyce Moore,64
199781,4,2026339503,2013-11-06,11:00:00,12:15:00,SHARON CAVE,124
199785,3,2023474701,2013-11-05,12:00:00,13:30:00,R ESPY-HARLAN,59
199791,2,,2013-11-06,14:40:00,15:15:00,SHARON CAVE,124
199793,3,2028323334,2013-11-07,11:46:00,13:41:00,Ivory Gene Cooper / Adebola Adeboju,650
199794,2,2022990018,2013-11-05,10:00:00,11:00:00,Joyce Moore,64
199802,3,2025435906,2013-11-07,10:20:00,12:10:00,Temesgen Jemaneh,422
199803,3,2025267419,2013-11-07,10:10:00,11:10:00,FANG,611
199804,3,2026356307,2013-11-07,11:15:00,12:20:00,FANG,611
199820,3,2025438222,2013-11-08,09:59:00,10:51:00,Ivory Gene Cooper / Adebola Adepoju,650
199821,3,2026388060,2013-10-29,13:30:00,14:30:00,SHARON CAVE,124
199822,3,2023474701,2013-11-07,12:35:00,13:15:00,R ESPY-HARLAN,59
199823,3,2026388060,2013-11-07,11:35:00,12:00:00,SHARON CAVE,124
199829,3,2027355649,2013-11-08,09:45:00,11:30:00,Temesgen Jemaneh,422
199832,3,2024842739,2013-11-06,12:00:00,14:00:00,R ESPY-HARLAN,59
199835,2,2023870765,2013-11-07,13:30:00,16:30:00,A. Jackson/J. Yasin,54
199842,3,2023719590,2013-11-08,12:00:00,12:45:00,Joyce Moore,64
199850,3,2023716788,2013-11-08,11:30:00,12:30:00,SHARON CAVE,124
199852,3,2026880330,2013-11-08,10:30:00,11:30:00,SHARON CAVE,124
199854,2,2024506261,2013-11-08,19:45:00,21:00:00,"Jemal Yasin, Josiah Akintoye",026
199857,3,2023933776,2013-11-12,13:05:00,14:00:00,Temesgen Jemaneh,422
199871,3,2023381414,2013-11-12,23:05:00,12:30:00,Jemal Yasin,026
199873,3,2023474701,2013-11-07,18:35:00,19:00:00,R ESPY-HARLAN,59
199883,3,2023371111,2013-11-13,10:20:00,12:00:00,Jemal Yasin,026
199887,3,2026880330,2013-11-13,13:14:00,13:35:00,c bassey,612
199888,3,2023716788,2013-11-13,13:20:00,13:45:00,c bassey,612
199893,2,2026439222,2013-11-13,11:00:00,12:00:00,FANG,611
199895,3,,2013-11-13,12:05:00,13:10:00,Jemal Yasin,026
199896,3,2026805004,2013-11-13,09:55:00,11:30:00,R ESPY-HARLAN,59
199904,3,2022328424,2013-11-14,15:45:00,16:30:00,Bruce E. Flippens,411
199905,3,2025121066,2013-11-15,10:30:00,13:30:00,Adebola Adepoju,016
199910,2,2024506261,2013-11-15,11:42:00,13:00:00,Ronnie Taylor,601
199914,3,2028064142,2013-11-15,22:15:00,11:30:00,Denise T. Lucas,603
199915,2,2023338350,2013-11-15,13:30:00,14:30:00,Jemal Yasin,026
199917,3,2028064147,2013-11-15,23:31:00,13:00:00,Densie T. Lucas,603
199919,3,2028064147,2013-11-15,13:10:00,14:15:00,Denise T. Lucas,603
199925,3,2023474575,2013-11-18,11:00:00,11:55:00,Adebola Adepoju,016
199933,3,2025435906,2013-11-15,13:25:00,14:00:00,TEMESGEN JEMANEH,422
199934,3,2027355649,2013-11-18,10:00:00,11:00:00,Temesgen Jemaneh,422
199937,3,,2013-11-18,11:20:00,12:00:00,JEMAL YASIN,026
199939,3,2023371111,2013-11-18,13:12:00,14:00:00,JEMAL YASIN,026
199943,3,2028323334,2013-11-18,12:40:00,13:40:00,FANG,611
199946,3,2026356307,2013-11-18,15:20:00,16:00:00,FANG,611
199963,4,2025545673,2013-11-19,12:10:00,12:35:00,Adebola Adepoju,016
199968,3,2024790027,2013-11-19,10:10:00,11:40:00,Temesgen Jemaneh,422
199974,3,2024842739,2013-11-19,13:00:00,13:35:00,Temesgen Jemaneh,422
199982,4,2029861415,2013-11-19,13:00:00,14:35:00,Carolene Bailey,107
199983,3,2024292277,2013-11-19,13:45:00,14:45:00,Denise T. Lucas,603
199989,3,2023429101,2013-11-19,12:55:00,14:15:00,ROSS GATERETSE,624
199990,3,2024884113,2013-11-20,12:16:00,13:40:00,Adebola Adepoju,016
199993,3,2024292277,2013-11-20,08:45:00,09:00:00,Denise T. Lucas,603
199994,2,,2013-11-19,14:15:00,14:35:00,SHARON CAVE,124
200001,4,2026339503,2013-11-19,11:43:00,14:00:00,SHARON CAVE,124
200007,3,2023474265,2013-11-20,13:10:00,14:30:00,Temesgen Jemaneh,422
200013,2,2026439222,2013-11-20,10:45:00,11:20:00,FANG,611
200028,3,2026805004,2013-11-20,12:30:00,13:15:00,SHARON CAVE,124
200030,2,2027335333,2013-11-20,11:55:00,12:30:00,Carolene Bailey,107
200039,2,2023870765,2013-11-12,13:06:00,14:20:00,Ronnie Taylor,601
200061,3,2027891397,2013-11-22,11:15:00,12:35:00,Adebola Adepoju,016
200097,3,,2013-11-22,18:40:00,20:40:00,Temesgen Jemaneh/ Jemal Yasin,422
200098,3,2023990106,2013-11-22,19:13:00,19:52:00,Ivory Gene Cooper,650
200104,2,2022937927,2013-11-22,22:40:00,11:55:00,ROSS GATERETSE,624
200110,3,2026821111,2013-11-25,12:46:00,13:30:00,Adebola Adepoju,016
200116,4,2028982057,2013-11-22,11:15:00,12:15:00,SHARON CAVE,124
200117,4,2028982057,2013-11-22,11:15:00,12:15:00,SHARON CAVE,124
200122,3,2023934404,2013-11-25,10:00:00,11:20:00,Temesgen Jemaneh,422
200124,2,2023338350,2013-11-25,12:05:00,12:45:00,JEMAL YASIN,026
200128,3,2024833000,2013-11-25,13:24:00,13:45:00,Denise T. Lucas,603
200130,3,2023371111,2013-11-25,14:20:00,15:00:00,JEMAL YASIN,026
200138,3,2023878261,2013-11-25,12:35:00,12:15:00,ROSS GATERETSE,624
200141,2,2025433923,2013-11-25,14:20:00,15:20:00,FANG,611
200142,3,2026711951,2013-11-25,14:50:00,15:30:00,Bruce E. Flippens,411
200181,3,2028323334,2013-11-26,11:05:00,11:55:00,FANG,611
200204,3,2025436835,2013-11-27,11:25:00,12:30:00,FANG,611
200213,3,,2013-11-23,16:42:00,18:20:00,C BASSEY,612
200216,3,2026100100,2013-11-29,10:53:00,13:20:00,C BASSEY,612
200220,3,2027832123,2013-11-21,13:45:00,14:45:00,R. ESPY-HARLAN,59
200225,3,,2013-12-02,10:10:00,11:10:00,JEMAL YASIN,026
200228,3,2027335262,2013-12-02,12:07:00,14:00:00,Adebola Adepoju,016
200240,3,2028741481,2013-12-02,12:30:00,13:50:00,ROSS GATERETSE,624
200261,3,,2013-12-03,10:40:00,11:18:00,Temesgen Jemaneh,422
200274,2,2027335929,2013-12-03,13:10:00,13:55:00,Bruce E. Flippens,411
200278,4,2029861415,2013-12-03,10:30:00,12:15:00,A. Jackson,54
200288,4,2022891703,2013-12-04,12:20:00,13:40:00,Carolene Bailey,107
200296,3,2024793958,2013-12-03,13:00:00,14:30:00,R ESPY-HARLAN,59
200312,2,2022657237,2013-12-04,11:40:00,12:58:00,Ivory Gene Cooper,650
200343,2,2022658136,2013-12-05,08:45:00,12:00:00,Adebola Adepoju,016
200345,2,2029392801,2013-12-04,13:45:00,14:45:00,A. Jackson,54
200352,3,2024992393,2013-12-05,10:00:00,11:00:00,Temesgen Jemaneh,422
200358,3,2026387101,2013-12-05,11:10:00,12:15:00,JEMAL YASIN,026
200360,3,3017021267,2013-12-05,11:15:00,12:55:00,Denise T. Lucas,603
200381,3,2027890066,2013-12-04,12:00:00,12:55:00,Carolene Bailey,107
200382,3,2028228783,2013-12-05,14:20:00,15:20:00,JEMAL YASIN,026
200388,2,2025589545,2013-12-06,12:15:00,13:30:00,Adebola Adepoju,016
200391,2,2028985704,2013-12-04,11:00:00,12:30:00,R ESPY-HARLAN,59
200397,2,2028422467,2013-12-05,11:30:00,12:45:00,R ESPY-HARLAN,59
200407,3,2022433964,2013-12-06,12:15:00,13:00:00,A. Jackson,54
200409,3,2026387101,2013-12-06,14:30:00,15:00:00,JEMAL YASIN,026
200410,3,2027835854,2013-12-06,23:25:00,12:30:00,JEMAL YASIN,026
200413,3,2026100100,2013-12-05,10:45:00,12:35:00,ROSS GATERETSE,624
200414,3,2026100100,2013-12-05,12:35:00,13:50:00,ROSS GATERETSE,624
200432,3,2025750544,2013-12-09,11:50:00,13:00:00,JEMAL YASIN,026
200445,3,2024840301,2013-12-09,12:10:00,13:05:00,Bruce E. Flippens,411
200453,2,,2013-12-11,09:10:00,14:00:00,Adebola Adepoju,016
200483,3,2026082145,2013-12-11,13:50:00,15:15:00,ROSS GATERETSE,624
200485,3,2026355912,2013-12-11,10:35:00,11:55:00,ROSS GATERETSE,624
200498,3,2025473837,2013-12-12,12:25:00,14:00:00,Temesgen Jemaneh,422
200504,2,2022961109,2013-12-12,11:04:00,12:20:00,C BASSEY,612
200505,3,,2013-12-12,13:30:00,14:30:00,JEMAL YASIN,026
200506,3,,2013-12-12,13:30:00,14:30:00,JEMAL YASIN,026
200529,3,2027331285,2013-12-12,12:40:00,13:40:00,SHARON CAVE,124
200554,2,,2013-12-06,12:45:00,14:30:00,Denise T. Lucas,603
200558,2,2022371234,2013-12-13,14:57:00,15:45:00,C BASSEY,612
200563,3,2020000000,2013-12-13,12:15:00,13:30:00,ROSS GATERETSE,624
200565,3,2025061504,2013-12-12,14:00:00,14:45:00,SHARON CAVE,124
200567,2,2025303918,2013-12-16,12:00:00,12:30:00,Adebola Adepoju,016
200569,3,,2013-12-13,11:30:00,12:30:00,SHARON CAVE,124
200570,3,,2013-12-13,13:00:00,14:10:00,SHARON CAVE,124
200572,3,2023938809,2013-12-13,10:00:00,11:00:00,SHARON CAVE,124
200573,2,2023477428,2013-12-16,09:30:00,10:15:00,JEMAL YASIN,026
200576,3,2028228783,2013-12-13,14:30:00,15:00:00,Carolene Bailey,107
200577,3,2025750544,2013-12-16,10:35:00,11:20:00,Temesgen Jemaneh,422
200578,3,2025890899,2013-12-13,10:30:00,11:50:00,Carolene Bailey,107
200579,3,2026820500,2013-12-13,13:40:00,14:15:00,Carolene Bailey,107
200595,3,2022651751,2013-12-16,18:10:00,19:45:00,JEMAL YASIN/ ADEBOLA ADEPOJU,026
200609,3,2026820143,2013-12-17,13:00:00,14:00:00,JEMAL YASIN,026
200626,3,2027890066,2013-12-16,14:55:00,15:15:00,Carolene Bailey,107
